"Provider","ProviderCountry","ISO","Country","URL","Plan","GB","Days","Price","Currency","SpecialOffer","OfferPonder","PriceDate","ISO3","variant_id","name","eur_price","usd_price","source"
"saily","Czech Republic","CZ","Czech Republic","https://saily.com/esim-czech-republic/","Unlimited","Unlimited","20","59.99","USD","","","2026-06-29","CZE","632bb92d-8acb-4f37-9162-2fc71f4892ab","Select Unlimited - 20 days for 59.99 USD.","","59.99","offer_schema"
"saily","Czech Republic","CZ","Czech Republic","https://saily.com/esim-czech-republic/","Unlimited","Unlimited","25","65.99","USD","","","2026-06-29","CZE","2c74e86c-e609-4744-a95b-5cbc77dd52a9","Select Unlimited - 25 days for 65.99 USD.","","65.99","offer_schema"
"saily","Czech Republic","CZ","Czech Republic","https://saily.com/esim-czech-republic/","Unlimited","Unlimited","30","71.99","USD","","","2026-06-29","CZE","7ea46826-8b6a-4965-accb-fb8f95d58530","Select Unlimited - 30 days for 71.99 USD.","","71.99","offer_schema"
"saily","Denmark","DK","Denmark","https://saily.com/esim-denmark/","Standard","1","7","3.99","USD","","","2026-06-29","DNK","saily-DNK-Standard-1-7-3.99","Select 1 GB - 7 days for 3.99 USD.","","3.99","visible_text"
"saily","Denmark","DK","Denmark","https://saily.com/esim-denmark/","Standard","3","30","7.99","USD","","","2026-06-29","DNK","saily-DNK-Standard-3-30-7.99","Select 3 GB - 30 days for 7.99 USD.","","7.99","visible_text"
"saily","Denmark","DK","Denmark","https://saily.com/esim-denmark/","Standard","5","30","10.99","USD","","","2026-06-29","DNK","saily-DNK-Standard-5-30-10.99","Select 5 GB - 30 days for 10.99 USD.","","10.99","visible_text"
"saily","Denmark","DK","Denmark","https://saily.com/esim-denmark/","Standard","10","30","17.99","USD","","","2026-06-29","DNK","saily-DNK-Standard-10-30-17.99","Select 10 GB - 30 days for 17.99 USD.","","17.99","visible_text"
"saily","Denmark","DK","Denmark","https://saily.com/esim-denmark/","Standard","20","30","27.99","USD","","","2026-06-29","DNK","saily-DNK-Standard-20-30-27.99","Select 20 GB - 30 days for 27.99 USD.","","27.99","visible_text"
"saily","Denmark","DK","Denmark","https://saily.com/esim-denmark/","Unlimited","Unlimited","10","34.99","USD","","","2026-06-29","DNK","bed8a93c-64b7-4b1d-9d36-2590b03ca44b","Select Unlimited - 10 days for 34.99 USD.","","34.99","offer_schema"
"saily","Denmark","DK","Denmark","https://saily.com/esim-denmark/","Unlimited","Unlimited","15","48.99","USD","","","2026-06-29","DNK","69649c04-5e49-458b-a3ff-b500e7a70965","Select Unlimited - 15 days for 48.99 USD.","","48.99","offer_schema"
"saily","Denmark","DK","Denmark","https://saily.com/esim-denmark/","Unlimited","Unlimited","20","59.99","USD","","","2026-06-29","DNK","fc2bf9a5-5c5c-4701-8339-5b881ecf466b","Select Unlimited - 20 days for 59.99 USD.","","59.99","offer_schema"
"saily","Denmark","DK","Denmark","https://saily.com/esim-denmark/","Unlimited","Unlimited","25","65.99","USD","","","2026-06-29","DNK","908338d4-33ed-48f5-a784-d3c22c67b1b2","Select Unlimited - 25 days for 65.99 USD.","","65.99","offer_schema"
"saily","Denmark","DK","Denmark","https://saily.com/esim-denmark/","Unlimited","Unlimited","30","71.99","USD","","","2026-06-29","DNK","96724072-55f3-4aee-a475-a4203797d626","Select Unlimited - 30 days for 71.99 USD.","","71.99","offer_schema"
"saily","Ecuador","EC","Ecuador","https://saily.com/esim-ecuador/","Standard","1","7","5.99","USD","","","2026-06-29","ECU","saily-ECU-Standard-1-7-5.99","Select 1 GB - 7 days for 5.99 USD.","","5.99","visible_text"
"saily","Ecuador","EC","Ecuador","https://saily.com/esim-ecuador/","Standard","3","30","15.99","USD","","","2026-06-29","ECU","saily-ECU-Standard-3-30-15.99","Select 3 GB - 30 days for 15.99 USD.","","15.99","visible_text"
"saily","Ecuador","EC","Ecuador","https://saily.com/esim-ecuador/","Standard","5","30","24.99","USD","","","2026-06-29","ECU","saily-ECU-Standard-5-30-24.99","Select 5 GB - 30 days for 24.99 USD.","","24.99","visible_text"
"saily","Ecuador","EC","Ecuador","https://saily.com/esim-ecuador/","Standard","10","30","34.99","USD","","","2026-06-29","ECU","saily-ECU-Standard-10-30-34.99","Select 10 GB - 30 days for 34.99 USD.","","34.99","visible_text"
"saily","Egypt","EG","Egypt","https://saily.com/esim-egypt/","Standard","1","7","8.99","USD","","","2026-06-29","EGY","saily-EGY-Standard-1-7-8.99","Select 1 GB - 7 days for 8.99 USD.","","8.99","visible_text"
"saily","Egypt","EG","Egypt","https://saily.com/esim-egypt/","Standard","3","30","14.99","USD","","","2026-06-29","EGY","saily-EGY-Standard-3-30-14.99","Select 3 GB - 30 days for 14.99 USD.","","14.99","visible_text"
"saily","Egypt","EG","Egypt","https://saily.com/esim-egypt/","Standard","5","30","19.99","USD","","","2026-06-29","EGY","saily-EGY-Standard-5-30-19.99","Select 5 GB - 30 days for 19.99 USD.","","19.99","visible_text"
"saily","Egypt","EG","Egypt","https://saily.com/esim-egypt/","Standard","10","30","33.99","USD","","","2026-06-29","EGY","saily-EGY-Standard-10-30-33.99","Select 10 GB - 30 days for 33.99 USD.","","33.99","visible_text"
"saily","Egypt","EG","Egypt","https://saily.com/esim-egypt/","Standard","20","30","42.99","USD","","","2026-06-29","EGY","saily-EGY-Standard-20-30-42.99","Select 20 GB - 30 days for 42.99 USD.","","42.99","visible_text"
"saily","Egypt","EG","Egypt","https://saily.com/esim-egypt/","Unlimited","Unlimited","10","35.99","USD","","","2026-06-29","EGY","938572c2-23fa-4079-ad9e-0a5dadc2645a","Select Unlimited - 10 days for 35.99 USD.","","35.99","offer_schema"
"saily","Egypt","EG","Egypt","https://saily.com/esim-egypt/","Unlimited","Unlimited","15","48.99","USD","","","2026-06-29","EGY","bcef6434-3fb5-41f4-b35f-a224349b2d0d","Select Unlimited - 15 days for 48.99 USD.","","48.99","offer_schema"
"saily","Egypt","EG","Egypt","https://saily.com/esim-egypt/","Unlimited","Unlimited","20","59.99","USD","","","2026-06-29","EGY","ccb24985-5361-4814-b92d-af7435742db1","Select Unlimited - 20 days for 59.99 USD.","","59.99","offer_schema"
"saily","Egypt","EG","Egypt","https://saily.com/esim-egypt/","Unlimited","Unlimited","25","74.99","USD","","","2026-06-29","EGY","279c4394-2c19-4f0e-877e-03515c05eeed","Select Unlimited - 25 days for 74.99 USD.","","74.99","offer_schema"
"saily","Egypt","EG","Egypt","https://saily.com/esim-egypt/","Unlimited","Unlimited","30","89.99","USD","","","2026-06-29","EGY","71050bda-1876-44ed-8613-12fc529445f4","Select Unlimited - 30 days for 89.99 USD.","","89.99","offer_schema"
"saily","El Salvador","SV","El Salvador","https://saily.com/esim-el-salvador/","Standard","1","7","5.99","USD","","","2026-06-29","SLV","saily-SLV-Standard-1-7-5.99","Select 1 GB - 7 days for 5.99 USD.","","5.99","visible_text"
"saily","El Salvador","SV","El Salvador","https://saily.com/esim-el-salvador/","Standard","3","30","15.99","USD","","","2026-06-29","SLV","saily-SLV-Standard-3-30-15.99","Select 3 GB - 30 days for 15.99 USD.","","15.99","visible_text"
"saily","El Salvador","SV","El Salvador","https://saily.com/esim-el-salvador/","Standard","5","30","24.99","USD","","","2026-06-29","SLV","saily-SLV-Standard-5-30-24.99","Select 5 GB - 30 days for 24.99 USD.","","24.99","visible_text"
"saily","El Salvador","SV","El Salvador","https://saily.com/esim-el-salvador/","Standard","10","30","34.99","USD","","","2026-06-29","SLV","saily-SLV-Standard-10-30-34.99","Select 10 GB - 30 days for 34.99 USD.","","34.99","visible_text"
"saily","Estonia","EE","Estonia","https://saily.com/esim-estonia/","Standard","1","7","3.99","USD","","","2026-06-29","EST","saily-EST-Standard-1-7-3.99","Select 1 GB - 7 days for 3.99 USD.","","3.99","visible_text"
"saily","Estonia","EE","Estonia","https://saily.com/esim-estonia/","Standard","3","30","7.99","USD","","","2026-06-29","EST","saily-EST-Standard-3-30-7.99","Select 3 GB - 30 days for 7.99 USD.","","7.99","visible_text"
"saily","Estonia","EE","Estonia","https://saily.com/esim-estonia/","Standard","5","30","10.99","USD","","","2026-06-29","EST","saily-EST-Standard-5-30-10.99","Select 5 GB - 30 days for 10.99 USD.","","10.99","visible_text"
"saily","Estonia","EE","Estonia","https://saily.com/esim-estonia/","Standard","10","30","17.99","USD","","","2026-06-29","EST","saily-EST-Standard-10-30-17.99","Select 10 GB - 30 days for 17.99 USD.","","17.99","visible_text"
"saily","Estonia","EE","Estonia","https://saily.com/esim-estonia/","Standard","20","30","27.99","USD","","","2026-06-29","EST","saily-EST-Standard-20-30-27.99","Select 20 GB - 30 days for 27.99 USD.","","27.99","visible_text"
"saily","Estonia","EE","Estonia","https://saily.com/esim-estonia/","Unlimited","Unlimited","5","18.99","USD","","","2026-06-29","EST","16c24e40-de7b-4dad-b118-95747ab83e2b","Select Unlimited - 5 days for 18.99 USD.","","18.99","offer_schema"
"saily","Estonia","EE","Estonia","https://saily.com/esim-estonia/","Unlimited","Unlimited","10","34.99","USD","","","2026-06-29","EST","b55d2a47-0a1f-4969-b5b0-a97daed46a05","Select Unlimited - 10 days for 34.99 USD.","","34.99","offer_schema"
"saily","Estonia","EE","Estonia","https://saily.com/esim-estonia/","Unlimited","Unlimited","15","48.99","USD","","","2026-06-29","EST","24f9c6c4-d360-4a7a-8cf2-c254dd548da0","Select Unlimited - 15 days for 48.99 USD.","","48.99","offer_schema"
"saily","Estonia","EE","Estonia","https://saily.com/esim-estonia/","Unlimited","Unlimited","20","59.99","USD","","","2026-06-29","EST","ec77697e-81e5-41df-8cef-70d3b667bc9d","Select Unlimited - 20 days for 59.99 USD.","","59.99","offer_schema"
"saily","Estonia","EE","Estonia","https://saily.com/esim-estonia/","Unlimited","Unlimited","25","65.99","USD","","","2026-06-29","EST","4f84c3e2-67b8-4218-8d98-80cf1ad3b716","Select Unlimited - 25 days for 65.99 USD.","","65.99","offer_schema"
"saily","Estonia","EE","Estonia","https://saily.com/esim-estonia/","Unlimited","Unlimited","30","71.99","USD","","","2026-06-29","EST","e29c8ded-cd33-477a-b83f-d019b6f8fb4a","Select Unlimited - 30 days for 71.99 USD.","","71.99","offer_schema"
"saily","Faroe Islands","FO","Faroe Islands","https://saily.com/esim-faroe-islands/","Standard","1","7","3.99","USD","","","2026-06-29","FRO","saily-FRO-Standard-1-7-3.99","Select 1 GB - 7 days for 3.99 USD.","","3.99","visible_text"
"saily","Faroe Islands","FO","Faroe Islands","https://saily.com/esim-faroe-islands/","Standard","3","30","8.99","USD","","","2026-06-29","FRO","saily-FRO-Standard-3-30-8.99","Select 3 GB - 30 days for 8.99 USD.","","8.99","visible_text"
"saily","Faroe Islands","FO","Faroe Islands","https://saily.com/esim-faroe-islands/","Standard","5","30","12.99","USD","","","2026-06-29","FRO","saily-FRO-Standard-5-30-12.99","Select 5 GB - 30 days for 12.99 USD.","","12.99","visible_text"
"saily","Faroe Islands","FO","Faroe Islands","https://saily.com/esim-faroe-islands/","Standard","10","30","20.99","USD","","","2026-06-29","FRO","saily-FRO-Standard-10-30-20.99","Select 10 GB - 30 days for 20.99 USD.","","20.99","visible_text"
"saily","Faroe Islands","FO","Faroe Islands","https://saily.com/esim-faroe-islands/","Standard","20","30","33.99","USD","","","2026-06-29","FRO","saily-FRO-Standard-20-30-33.99","Select 20 GB - 30 days for 33.99 USD.","","33.99","visible_text"
"saily","Fiji","FJ","Fiji","https://saily.com/esim-fiji/","Standard","1","7","7.99","USD","","","2026-06-29","FJI","saily-FJI-Standard-1-7-7.99","Select 1 GB - 7 days for 7.99 USD.","","7.99","visible_text"
"saily","Fiji","FJ","Fiji","https://saily.com/esim-fiji/","Standard","3","30","19.99","USD","","","2026-06-29","FJI","saily-FJI-Standard-3-30-19.99","Select 3 GB - 30 days for 19.99 USD.","","19.99","visible_text"
"saily","Fiji","FJ","Fiji","https://saily.com/esim-fiji/","Standard","5","30","29.99","USD","","","2026-06-29","FJI","saily-FJI-Standard-5-30-29.99","Select 5 GB - 30 days for 29.99 USD.","","29.99","visible_text"
"saily","Finland","FI","Finland","https://saily.com/esim-finland/","Standard","1","7","3.99","USD","","","2026-06-29","FIN","saily-FIN-Standard-1-7-3.99","Select 1 GB - 7 days for 3.99 USD.","","3.99","visible_text"
"saily","Finland","FI","Finland","https://saily.com/esim-finland/","Standard","3","30","6.99","USD","","","2026-06-29","FIN","saily-FIN-Standard-3-30-6.99","Select 3 GB - 30 days for 6.99 USD.","","6.99","visible_text"
"saily","Finland","FI","Finland","https://saily.com/esim-finland/","Standard","5","30","9.99","USD","","","2026-06-29","FIN","saily-FIN-Standard-5-30-9.99","Select 5 GB - 30 days for 9.99 USD.","","9.99","visible_text"
"saily","Finland","FI","Finland","https://saily.com/esim-finland/","Standard","10","30","15.99","USD","","","2026-06-29","FIN","saily-FIN-Standard-10-30-15.99","Select 10 GB - 30 days for 15.99 USD.","","15.99","visible_text"
"saily","Finland","FI","Finland","https://saily.com/esim-finland/","Standard","20","30","22.99","USD","","","2026-06-29","FIN","saily-FIN-Standard-20-30-22.99","Select 20 GB - 30 days for 22.99 USD.","","22.99","visible_text"
"saily","Finland","FI","Finland","https://saily.com/esim-finland/","Unlimited","Unlimited","5","18.99","USD","","","2026-06-29","FIN","c6f3a6a9-8d96-48ec-93f1-2e96d752dd45","Select Unlimited - 5 days for 18.99 USD.","","18.99","offer_schema"
"saily","Finland","FI","Finland","https://saily.com/esim-finland/","Unlimited","Unlimited","10","34.99","USD","","","2026-06-29","FIN","544839be-8103-4011-97dc-e068f6e04016","Select Unlimited - 10 days for 34.99 USD.","","34.99","offer_schema"
"saily","Finland","FI","Finland","https://saily.com/esim-finland/","Unlimited","Unlimited","15","48.99","USD","","","2026-06-29","FIN","19ed1a76-9540-4168-8205-3c8eb958c36a","Select Unlimited - 15 days for 48.99 USD.","","48.99","offer_schema"
"saily","Finland","FI","Finland","https://saily.com/esim-finland/","Unlimited","Unlimited","20","59.99","USD","","","2026-06-29","FIN","4306a0be-aba4-44bd-a00a-879dd9c4072a","Select Unlimited - 20 days for 59.99 USD.","","59.99","offer_schema"
"saily","Finland","FI","Finland","https://saily.com/esim-finland/","Unlimited","Unlimited","25","65.99","USD","","","2026-06-29","FIN","56e5f553-c115-4d1f-9cbc-dc553bf73648","Select Unlimited - 25 days for 65.99 USD.","","65.99","offer_schema"
"saily","Finland","FI","Finland","https://saily.com/esim-finland/","Unlimited","Unlimited","30","71.99","USD","","","2026-06-29","FIN","76b15a5f-23d7-480d-88c2-61b77f9681d4","Select Unlimited - 30 days for 71.99 USD.","","71.99","offer_schema"
"saily","France","FR","France","https://saily.com/esim-france/","Standard","1","7","3.99","USD","","","2026-06-29","FRA","saily-FRA-Standard-1-7-3.99","Select 1 GB - 7 days for 3.99 USD.","","3.99","visible_text"
"saily","France","FR","France","https://saily.com/esim-france/","Standard","3","30","8.99","USD","","","2026-06-29","FRA","saily-FRA-Standard-3-30-8.99","Select 3 GB - 30 days for 8.99 USD.","","8.99","visible_text"
"saily","France","FR","France","https://saily.com/esim-france/","Standard","5","30","11.99","USD","","","2026-06-29","FRA","saily-FRA-Standard-5-30-11.99","Select 5 GB - 30 days for 11.99 USD.","","11.99","visible_text"
"saily","France","FR","France","https://saily.com/esim-france/","Standard","10","30","19.99","USD","","","2026-06-29","FRA","saily-FRA-Standard-10-30-19.99","Select 10 GB - 30 days for 19.99 USD.","","19.99","visible_text"
"saily","France","FR","France","https://saily.com/esim-france/","Standard","20","30","31.99","USD","","","2026-06-29","FRA","saily-FRA-Standard-20-30-31.99","Select 20 GB - 30 days for 31.99 USD.","","31.99","visible_text"
"saily","France","FR","France","https://saily.com/esim-france/","Unlimited","Unlimited","10","34.99","USD","","","2026-06-29","FRA","e911b508-6e52-468b-bf23-74a20c6ba22c","Select Unlimited - 10 days for 34.99 USD.","","34.99","offer_schema"
"saily","France","FR","France","https://saily.com/esim-france/","Unlimited","Unlimited","15","48.99","USD","","","2026-06-29","FRA","ca35482b-fad0-4387-9780-8a05567c9cca","Select Unlimited - 15 days for 48.99 USD.","","48.99","offer_schema"
"saily","France","FR","France","https://saily.com/esim-france/","Unlimited","Unlimited","20","59.99","USD","","","2026-06-29","FRA","bfe56661-14a1-4b80-b0a6-ac36cf4173a4","Select Unlimited - 20 days for 59.99 USD.","","59.99","offer_schema"
"saily","France","FR","France","https://saily.com/esim-france/","Unlimited","Unlimited","25","65.99","USD","","","2026-06-29","FRA","ee727776-5a63-445b-b34e-d61e3a0d0dc3","Select Unlimited - 25 days for 65.99 USD.","","65.99","offer_schema"
"saily","France","FR","France","https://saily.com/esim-france/","Unlimited","Unlimited","30","71.99","USD","","","2026-06-29","FRA","5140e3a4-a215-4ed7-8277-d7dba160e8db","Select Unlimited - 30 days for 71.99 USD.","","71.99","offer_schema"
"saily","French Polynesia","PF","French Polynesia","https://saily.com/esim-french-polynesia/","Standard","1","7","15.99","USD","","","2026-06-29","PYF","saily-PYF-Standard-1-7-15.99","Select 1 GB - 7 days for 15.99 USD.","","15.99","visible_text"
"saily","French Polynesia","PF","French Polynesia","https://saily.com/esim-french-polynesia/","Standard","3","30","39.99","USD","","","2026-06-29","PYF","saily-PYF-Standard-3-30-39.99","Select 3 GB - 30 days for 39.99 USD.","","39.99","visible_text"
"saily","Gambia","GM","Gambia","https://saily.com/esim-gambia/","Standard","1","7","9.99","USD","","","2026-06-29","GMB","saily-GMB-Standard-1-7-9.99","Select 1 GB - 7 days for 9.99 USD.","","9.99","visible_text"
"saily","Gambia","GM","Gambia","https://saily.com/esim-gambia/","Standard","3","30","27.99","USD","","","2026-06-29","GMB","saily-GMB-Standard-3-30-27.99","Select 3 GB - 30 days for 27.99 USD.","","27.99","visible_text"
"saily","Gambia","GM","Gambia","https://saily.com/esim-gambia/","Standard","5","30","44.99","USD","","","2026-06-29","GMB","saily-GMB-Standard-5-30-44.99","Select 5 GB - 30 days for 44.99 USD.","","44.99","visible_text"
"saily","Georgia","GE","Georgia","https://saily.com/esim-georgia/","Standard","1","7","4.79","USD","","","2026-06-29","GEO","saily-GEO-Standard-1-7-4.79","Select 1 GB - 7 days for 4.79 USD.","","4.79","visible_text"
"saily","Georgia","GE","Georgia","https://saily.com/esim-georgia/","Standard","3","30","11.99","USD","","","2026-06-29","GEO","saily-GEO-Standard-3-30-11.99","Select 3 GB - 30 days for 11.99 USD.","","11.99","visible_text"
"saily","Georgia","GE","Georgia","https://saily.com/esim-georgia/","Standard","5","30","17.99","USD","","","2026-06-29","GEO","saily-GEO-Standard-5-30-17.99","Select 5 GB - 30 days for 17.99 USD.","","17.99","visible_text"
"saily","Georgia","GE","Georgia","https://saily.com/esim-georgia/","Standard","10","30","30.99","USD","","","2026-06-29","GEO","saily-GEO-Standard-10-30-30.99","Select 10 GB - 30 days for 30.99 USD.","","30.99","visible_text"
"saily","Georgia","GE","Georgia","https://saily.com/esim-georgia/","Standard","20","30","48.99","USD","","","2026-06-29","GEO","saily-GEO-Standard-20-30-48.99","Select 20 GB - 30 days for 48.99 USD.","","48.99","visible_text"
"saily","Germany","DE","Germany","https://saily.com/esim-germany/","Standard","1","7","4.49","USD","","","2026-06-29","DEU","saily-DEU-Standard-1-7-4.49","Select 1 GB - 7 days for 4.49 USD.","","4.49","visible_text"
"saily","Germany","DE","Germany","https://saily.com/esim-germany/","Standard","3","30","8.99","USD","","","2026-06-29","DEU","saily-DEU-Standard-3-30-8.99","Select 3 GB - 30 days for 8.99 USD.","","8.99","visible_text"
"saily","Germany","DE","Germany","https://saily.com/esim-germany/","Standard","5","30","12.99","USD","","","2026-06-29","DEU","saily-DEU-Standard-5-30-12.99","Select 5 GB - 30 days for 12.99 USD.","","12.99","visible_text"
"saily","Germany","DE","Germany","https://saily.com/esim-germany/","Standard","10","30","19.99","USD","","","2026-06-29","DEU","saily-DEU-Standard-10-30-19.99","Select 10 GB - 30 days for 19.99 USD.","","19.99","visible_text"
"saily","Germany","DE","Germany","https://saily.com/esim-germany/","Standard","20","30","25.99","USD","","","2026-06-29","DEU","saily-DEU-Standard-20-30-25.99","Select 20 GB - 30 days for 25.99 USD.","","25.99","visible_text"
"saily","Germany","DE","Germany","https://saily.com/esim-germany/","Unlimited","Unlimited","10","34.99","USD","","","2026-06-29","DEU","57e688d3-1d97-4a1a-8a83-dbc5104d9c1f","Select Unlimited - 10 days for 34.99 USD.","","34.99","offer_schema"
"saily","Germany","DE","Germany","https://saily.com/esim-germany/","Unlimited","Unlimited","15","48.99","USD","","","2026-06-29","DEU","8eb7d624-323c-4dbe-9c62-aa89d522eeab","Select Unlimited - 15 days for 48.99 USD.","","48.99","offer_schema"
"saily","Germany","DE","Germany","https://saily.com/esim-germany/","Unlimited","Unlimited","20","59.99","USD","","","2026-06-29","DEU","a5696d1c-bfb5-424f-850e-41e23cf77603","Select Unlimited - 20 days for 59.99 USD.","","59.99","offer_schema"
"saily","Germany","DE","Germany","https://saily.com/esim-germany/","Unlimited","Unlimited","25","65.99","USD","","","2026-06-29","DEU","795c2734-1f7c-4cc0-ad7f-794daf13afa0","Select Unlimited - 25 days for 65.99 USD.","","65.99","offer_schema"
"saily","Germany","DE","Germany","https://saily.com/esim-germany/","Unlimited","Unlimited","30","71.99","USD","","","2026-06-29","DEU","23fe6a63-5e77-43f2-9b3a-69ba27bf9262","Select Unlimited - 30 days for 71.99 USD.","","71.99","offer_schema"
"saily","Ghana","GH","Ghana","https://saily.com/esim-ghana/","Standard","1","7","6.99","USD","","","2026-06-29","GHA","saily-GHA-Standard-1-7-6.99","Select 1 GB - 7 days for 6.99 USD.","","6.99","visible_text"
"saily","Ghana","GH","Ghana","https://saily.com/esim-ghana/","Standard","3","30","12.99","USD","","","2026-06-29","GHA","saily-GHA-Standard-3-30-12.99","Select 3 GB - 30 days for 12.99 USD.","","12.99","visible_text"
"saily","Ghana","GH","Ghana","https://saily.com/esim-ghana/","Standard","5","30","18.99","USD","","","2026-06-29","GHA","saily-GHA-Standard-5-30-18.99","Select 5 GB - 30 days for 18.99 USD.","","18.99","visible_text"
"saily","Greece","GR","Greece","https://saily.com/esim-greece/","Standard","1","7","4.49","USD","","","2026-06-29","GRC","saily-GRC-Standard-1-7-4.49","Select 1 GB - 7 days for 4.49 USD.","","4.49","visible_text"
"saily","Greece","GR","Greece","https://saily.com/esim-greece/","Standard","3","30","9.99","USD","","","2026-06-29","GRC","saily-GRC-Standard-3-30-9.99","Select 3 GB - 30 days for 9.99 USD.","","9.99","visible_text"
"saily","Greece","GR","Greece","https://saily.com/esim-greece/","Standard","5","30","13.99","USD","","","2026-06-29","GRC","saily-GRC-Standard-5-30-13.99","Select 5 GB - 30 days for 13.99 USD.","","13.99","visible_text"
"saily","Greece","GR","Greece","https://saily.com/esim-greece/","Standard","10","30","22.99","USD","","","2026-06-29","GRC","saily-GRC-Standard-10-30-22.99","Select 10 GB - 30 days for 22.99 USD.","","22.99","visible_text"
"saily","Greece","GR","Greece","https://saily.com/esim-greece/","Standard","20","30","35.99","USD","","","2026-06-29","GRC","saily-GRC-Standard-20-30-35.99","Select 20 GB - 30 days for 35.99 USD.","","35.99","visible_text"
"saily","Greece","GR","Greece","https://saily.com/esim-greece/","Unlimited","Unlimited","5","18.99","USD","","","2026-06-29","GRC","b7cafb39-9de1-4998-9a80-e4f9a41d0b4d","Select Unlimited - 5 days for 18.99 USD.","","18.99","offer_schema"
"saily","Greece","GR","Greece","https://saily.com/esim-greece/","Unlimited","Unlimited","10","34.99","USD","","","2026-06-29","GRC","91493b8d-ea4b-4b3d-aab4-eae57e405006","Select Unlimited - 10 days for 34.99 USD.","","34.99","offer_schema"
"saily","Greece","GR","Greece","https://saily.com/esim-greece/","Unlimited","Unlimited","15","48.99","USD","","","2026-06-29","GRC","49e9c3e7-ad0e-4518-abc6-8bca16e88452","Select Unlimited - 15 days for 48.99 USD.","","48.99","offer_schema"
"saily","Greece","GR","Greece","https://saily.com/esim-greece/","Unlimited","Unlimited","20","59.99","USD","","","2026-06-29","GRC","267c78ea-3ad4-44d6-86d8-54dd722b3f96","Select Unlimited - 20 days for 59.99 USD.","","59.99","offer_schema"
"saily","Greece","GR","Greece","https://saily.com/esim-greece/","Unlimited","Unlimited","25","65.99","USD","","","2026-06-29","GRC","f769e534-3e30-4d55-ac86-a5ca02b16c30","Select Unlimited - 25 days for 65.99 USD.","","65.99","offer_schema"
"saily","Greece","GR","Greece","https://saily.com/esim-greece/","Unlimited","Unlimited","30","71.99","USD","","","2026-06-29","GRC","860d4f05-8109-47ff-883a-4683ab3088f7","Select Unlimited - 30 days for 71.99 USD.","","71.99","offer_schema"
"saily","Greenland","GL","Greenland","https://saily.com/esim-greenland/","Standard","1","7","7.99","USD","","","2026-06-29","GRL","saily-GRL-Standard-1-7-7.99","Select 1 GB - 7 days for 7.99 USD.","","7.99","visible_text"
"saily","Guatemala","GT","Guatemala","https://saily.com/esim-guatemala/","Standard","1","7","5.99","USD","","","2026-06-29","GTM","saily-GTM-Standard-1-7-5.99","Select 1 GB - 7 days for 5.99 USD.","","5.99","visible_text"
"saily","Guatemala","GT","Guatemala","https://saily.com/esim-guatemala/","Standard","3","30","16.99","USD","","","2026-06-29","GTM","saily-GTM-Standard-3-30-16.99","Select 3 GB - 30 days for 16.99 USD.","","16.99","visible_text"
"saily","Guatemala","GT","Guatemala","https://saily.com/esim-guatemala/","Standard","5","30","24.99","USD","","","2026-06-29","GTM","saily-GTM-Standard-5-30-24.99","Select 5 GB - 30 days for 24.99 USD.","","24.99","visible_text"
"saily","Hong Kong","HK","Hong Kong","https://saily.com/esim-hong-kong/","Standard","1","7","3.99","USD","","","2026-06-29","HKG","saily-HKG-Standard-1-7-3.99","Select 1 GB - 7 days for 3.99 USD.","","3.99","visible_text"
"saily","Hong Kong","HK","Hong Kong","https://saily.com/esim-hong-kong/","Standard","3","30","8.99","USD","","","2026-06-29","HKG","saily-HKG-Standard-3-30-8.99","Select 3 GB - 30 days for 8.99 USD.","","8.99","visible_text"
"saily","Hong Kong","HK","Hong Kong","https://saily.com/esim-hong-kong/","Standard","5","30","11.99","USD","","","2026-06-29","HKG","saily-HKG-Standard-5-30-11.99","Select 5 GB - 30 days for 11.99 USD.","","11.99","visible_text"
"saily","Hong Kong","HK","Hong Kong","https://saily.com/esim-hong-kong/","Standard","10","30","19.99","USD","","","2026-06-29","HKG","saily-HKG-Standard-10-30-19.99","Select 10 GB - 30 days for 19.99 USD.","","19.99","visible_text"
"saily","Hong Kong","HK","Hong Kong","https://saily.com/esim-hong-kong/","Standard","20","30","36.99","USD","","","2026-06-29","HKG","saily-HKG-Standard-20-30-36.99","Select 20 GB - 30 days for 36.99 USD.","","36.99","visible_text"
"saily","Hong Kong","HK","Hong Kong","https://saily.com/esim-hong-kong/","Unlimited","Unlimited","5","18.99","USD","","","2026-06-29","HKG","f510ac32-2a41-4b07-abde-58d8ef5e5a24","Select Unlimited - 5 days for 18.99 USD.","","18.99","offer_schema"
"saily","Hong Kong","HK","Hong Kong","https://saily.com/esim-hong-kong/","Unlimited","Unlimited","10","34.99","USD","","","2026-06-29","HKG","e6f0de8d-a259-4744-977d-f398d264eb05","Select Unlimited - 10 days for 34.99 USD.","","34.99","offer_schema"
"saily","Hong Kong","HK","Hong Kong","https://saily.com/esim-hong-kong/","Unlimited","Unlimited","15","48.99","USD","","","2026-06-29","HKG","567f2436-b5b5-4ca0-8f0f-691969132d9b","Select Unlimited - 15 days for 48.99 USD.","","48.99","offer_schema"
"saily","Hong Kong","HK","Hong Kong","https://saily.com/esim-hong-kong/","Unlimited","Unlimited","20","59.99","USD","","","2026-06-29","HKG","c5fc4a5d-678a-4913-966f-4b067b912b55","Select Unlimited - 20 days for 59.99 USD.","","59.99","offer_schema"
