"Provider","ProviderCountry","ISO","Country","URL","Plan","GB","Days","Price","Currency","SpecialOffer","OfferPonder","PriceDate","ISO3","variant_id","name","eur_price","usd_price"
"airalo","Algeria","DZ","Algeria","https://www.airalo.com/algeria-esim","Standard","5","30","14.0","USD","","","2026-07-13","DZA","5gb-30days","Select 5 GB - 30 days for $14.00 USD.","14.0","14.0"
"airalo","Algeria","DZ","Algeria","https://www.airalo.com/algeria-esim","Standard","10","30","20.5","USD","","","2026-07-13","DZA","10gb-30days","Select 10 GB - 30 days for $20.50 USD.","20.5","20.5"
"airalo","Algeria","DZ","Algeria","https://www.airalo.com/algeria-esim","Standard","20","30","39.0","USD","","","2026-07-13","DZA","20gb-30days","Select 20 GB - 30 days for $39.00 USD.","39.0","39.0"
"airalo","Algeria","DZ","Algeria","https://www.airalo.com/algeria-esim","Unlimited","Unlimited","3","18.5","USD","","","2026-07-13","DZA","unlimited-3days","Select Unlimited - 3 days for $18.50 USD.","18.5","18.5"
"airalo","Algeria","DZ","Algeria","https://www.airalo.com/algeria-esim","Unlimited","Unlimited","5","28.5","USD","","","2026-07-13","DZA","unlimited-5days","Select Unlimited - 5 days for $28.50 USD.","28.5","28.5"
"airalo","Algeria","DZ","Algeria","https://www.airalo.com/algeria-esim","Unlimited","Unlimited","7","36.5","USD","","","2026-07-13","DZA","unlimited-7days","Select Unlimited - 7 days for $36.50 USD.","36.5","36.5"
"airalo","Algeria","DZ","Algeria","https://www.airalo.com/algeria-esim","Unlimited","Unlimited","10","42.0","USD","","","2026-07-13","DZA","unlimited-10days","Select Unlimited - 10 days for $42.00 USD.","42.0","42.0"
"airalo","Algeria","DZ","Algeria","https://www.airalo.com/algeria-esim","Unlimited","Unlimited","15","57.0","USD","","","2026-07-13","DZA","unlimited-15days","Select Unlimited - 15 days for $57.00 USD.","57.0","57.0"
"airalo","Algeria","DZ","Algeria","https://www.airalo.com/algeria-esim","Unlimited","Unlimited","30","99.0","USD","","","2026-07-13","DZA","unlimited-30days","Select Unlimited - 30 days for $99.00 USD.","99.0","99.0"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Standard","1","3","4.0","USD","","","2026-07-13","AND","1gb-3days","Select 1 GB - 3 days for $4.00 USD.","4.0","4.0"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Standard","3","3","9.0","USD","","","2026-07-13","AND","3gb-3days","Select 3 GB - 3 days for $9.00 USD.","9.0","9.0"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Standard","3","7","10.0","USD","","","2026-07-13","AND","3gb-7days","Select 3 GB - 7 days for $10.00 USD.","10.0","10.0"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Standard","5","7","14.0","USD","","","2026-07-13","AND","5gb-7days","Select 5 GB - 7 days for $14.00 USD.","14.0","14.0"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Standard","10","7","23.5","USD","","","2026-07-13","AND","10gb-7days","Select 10 GB - 7 days for $23.50 USD.","23.5","23.5"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Standard","5","15","14.5","USD","","","2026-07-13","AND","5gb-15days","Select 5 GB - 15 days for $14.50 USD.","14.5","14.5"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Standard","10","15","24.0","USD","","","2026-07-13","AND","10gb-15days","Select 10 GB - 15 days for $24.00 USD.","24.0","24.0"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Standard","20","15","38.5","USD","","","2026-07-13","AND","20gb-15days","Select 20 GB - 15 days for $38.50 USD.","38.5","38.5"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Standard","5","30","15.0","USD","","","2026-07-13","AND","5gb-30days","Select 5 GB - 30 days for $15.00 USD.","15.0","15.0"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Standard","10","30","24.0","USD","","","2026-07-13","AND","10gb-30days","Select 10 GB - 30 days for $24.00 USD.","24.0","24.0"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Standard","20","30","39.0","USD","","","2026-07-13","AND","20gb-30days","Select 20 GB - 30 days for $39.00 USD.","39.0","39.0"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Unlimited","Unlimited","3","12.5","USD","","","2026-07-13","AND","unlimited-3days","Select Unlimited - 3 days for $12.50 USD.","12.5","12.5"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Unlimited","Unlimited","5","20.5","USD","","","2026-07-13","AND","unlimited-5days","Select Unlimited - 5 days for $20.50 USD.","20.5","20.5"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Unlimited","Unlimited","7","29.5","USD","","","2026-07-13","AND","unlimited-7days","Select Unlimited - 7 days for $29.50 USD.","29.5","29.5"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Unlimited","Unlimited","10","35.0","USD","","","2026-07-13","AND","unlimited-10days","Select Unlimited - 10 days for $35.00 USD.","35.0","35.0"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Unlimited","Unlimited","15","49.0","USD","","","2026-07-13","AND","unlimited-15days","Select Unlimited - 15 days for $49.00 USD.","49.0","49.0"
"airalo","Andorra","AD","Andorra","https://www.airalo.com/andorra-esim","Unlimited","Unlimited","30","72.5","USD","","","2026-07-13","AND","unlimited-30days","Select Unlimited - 30 days for $72.50 USD.","72.5","72.5"
"airalo","Anguilla","AI","Anguilla","https://www.airalo.com/anguilla-esim","Standard","1","3","7.0","USD","","","2026-07-13","AIA","1gb-3days","Select 1 GB - 3 days for $7.00 USD.","7.0","7.0"
"airalo","Anguilla","AI","Anguilla","https://www.airalo.com/anguilla-esim","Standard","3","3","18.5","USD","","","2026-07-13","AIA","3gb-3days","Select 3 GB - 3 days for $18.50 USD.","18.5","18.5"
"airalo","Anguilla","AI","Anguilla","https://www.airalo.com/anguilla-esim","Standard","3","7","20.0","USD","","","2026-07-13","AIA","3gb-7days","Select 3 GB - 7 days for $20.00 USD.","20.0","20.0"
"airalo","Anguilla","AI","Anguilla","https://www.airalo.com/anguilla-esim","Standard","5","7","30.0","USD","","","2026-07-13","AIA","5gb-7days","Select 5 GB - 7 days for $30.00 USD.","30.0","30.0"
"airalo","Anguilla","AI","Anguilla","https://www.airalo.com/anguilla-esim","Standard","5","15","31.0","USD","","","2026-07-13","AIA","5gb-15days","Select 5 GB - 15 days for $31.00 USD.","31.0","31.0"
"airalo","Anguilla","AI","Anguilla","https://www.airalo.com/anguilla-esim","Standard","5","30","32.5","USD","","","2026-07-13","AIA","5gb-30days","Select 5 GB - 30 days for $32.50 USD.","32.5","32.5"
"airalo","Antigua And Barbuda","AG","Antigua and Barbuda","https://www.airalo.com/antigua-and-barbuda-esim","Standard","1","3","7.5","USD","","","2026-07-13","ATG","1gb-3days","Select 1 GB - 3 days for $7.50 USD.","7.5","7.5"
"airalo","Antigua And Barbuda","AG","Antigua and Barbuda","https://www.airalo.com/antigua-and-barbuda-esim","Standard","3","3","18.5","USD","","","2026-07-13","ATG","3gb-3days","Select 3 GB - 3 days for $18.50 USD.","18.5","18.5"
"airalo","Antigua And Barbuda","AG","Antigua and Barbuda","https://www.airalo.com/antigua-and-barbuda-esim","Standard","3","7","20.0","USD","","","2026-07-13","ATG","3gb-7days","Select 3 GB - 7 days for $20.00 USD.","20.0","20.0"
"airalo","Antigua And Barbuda","AG","Antigua and Barbuda","https://www.airalo.com/antigua-and-barbuda-esim","Standard","5","7","30.0","USD","","","2026-07-13","ATG","5gb-7days","Select 5 GB - 7 days for $30.00 USD.","30.0","30.0"
"airalo","Antigua And Barbuda","AG","Antigua and Barbuda","https://www.airalo.com/antigua-and-barbuda-esim","Standard","5","15","31.0","USD","","","2026-07-13","ATG","5gb-15days","Select 5 GB - 15 days for $31.00 USD.","31.0","31.0"
"airalo","Antigua And Barbuda","AG","Antigua and Barbuda","https://www.airalo.com/antigua-and-barbuda-esim","Standard","5","30","32.5","USD","","","2026-07-13","ATG","5gb-30days","Select 5 GB - 30 days for $32.50 USD.","32.5","32.5"
"airalo","Argentina","AR","Argentina","https://www.airalo.com/argentina-esim","Standard","1","3","5.0","USD","","","2026-07-13","ARG","1gb-3days","Select 1 GB - 3 days for $5.00 USD.","5.0","5.0"
"airalo","Argentina","AR","Argentina","https://www.airalo.com/argentina-esim","Standard","3","3","9.5","USD","","","2026-07-13","ARG","3gb-3days","Select 3 GB - 3 days for $9.50 USD.","9.5","9.5"
"airalo","Argentina","AR","Argentina","https://www.airalo.com/argentina-esim","Standard","3","7","10.0","USD","","","2026-07-13","ARG","3gb-7days","Select 3 GB - 7 days for $10.00 USD.","10.0","10.0"
"airalo","Argentina","AR","Argentina","https://www.airalo.com/argentina-esim","Standard","5","7","16.0","USD","","","2026-07-13","ARG","5gb-7days","Select 5 GB - 7 days for $16.00 USD.","16.0","16.0"
"airalo","Argentina","AR","Argentina","https://www.airalo.com/argentina-esim","Standard","10","7","28.0","USD","","","2026-07-13","ARG","10gb-7days","Select 10 GB - 7 days for $28.00 USD.","28.0","28.0"
"airalo","Argentina","AR","Argentina","https://www.airalo.com/argentina-esim","Standard","5","15","16.5","USD","","","2026-07-13","ARG","5gb-15days","Select 5 GB - 15 days for $16.50 USD.","16.5","16.5"
"airalo","Argentina","AR","Argentina","https://www.airalo.com/argentina-esim","Standard","10","15","29.0","USD","","","2026-07-13","ARG","10gb-15days","Select 10 GB - 15 days for $29.00 USD.","29.0","29.0"
"airalo","Argentina","AR","Argentina","https://www.airalo.com/argentina-esim","Standard","20","15","47.0","USD","","","2026-07-13","ARG","20gb-15days","Select 20 GB - 15 days for $47.00 USD.","47.0","47.0"
"airalo","Argentina","AR","Argentina","https://www.airalo.com/argentina-esim","Standard","5","30","17.0","USD","","","2026-07-13","ARG","5gb-30days","Select 5 GB - 30 days for $17.00 USD.","17.0","17.0"
"airalo","Argentina","AR","Argentina","https://www.airalo.com/argentina-esim","Standard","10","30","30.0","USD","","","2026-07-13","ARG","10gb-30days","Select 10 GB - 30 days for $30.00 USD.","30.0","30.0"
"airalo","Argentina","AR","Argentina","https://www.airalo.com/argentina-esim","Standard","20","30","47.0","USD","","","2026-07-13","ARG","20gb-30days","Select 20 GB - 30 days for $47.00 USD.","47.0","47.0"
"airalo","Argentina","AR","Argentina","https://www.airalo.com/argentina-esim","Unlimited","Unlimited","3","20.0","USD","","","2026-07-13","ARG","unlimited-3days","Select Unlimited - 3 days for $20.00 USD.","20.0","20.0"
"airalo","Argentina","AR","Argentina","https://www.airalo.com/argentina-esim","Unlimited","Unlimited","5","29.0","USD","","","2026-07-13","ARG","unlimited-5days","Select Unlimited - 5 days for $29.00 USD.","29.0","29.0"
"airalo","Argentina","AR","Argentina","https://www.airalo.com/argentina-esim","Unlimited","Unlimited","7","35.0","USD","","","2026-07-13","ARG","unlimited-7days","Select Unlimited - 7 days for $35.00 USD.","35.0","35.0"
"airalo","Argentina","AR","Argentina","https://www.airalo.com/argentina-esim","Unlimited","Unlimited","10","39.5","USD","","","2026-07-13","ARG","unlimited-10days","Select Unlimited - 10 days for $39.50 USD.","39.5","39.5"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Standard","1","3","5.0","USD","","","2026-07-13","ARM","1gb-3days","Select 1 GB - 3 days for $5.00 USD.","5.0","5.0"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Standard","3","3","14.5","USD","","","2026-07-13","ARM","3gb-3days","Select 3 GB - 3 days for $14.50 USD.","14.5","14.5"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Standard","3","7","15.0","USD","","","2026-07-13","ARM","3gb-7days","Select 3 GB - 7 days for $15.00 USD.","15.0","15.0"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Standard","5","7","23.0","USD","","","2026-07-13","ARM","5gb-7days","Select 5 GB - 7 days for $23.00 USD.","23.0","23.0"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Standard","10","7","38.0","USD","","","2026-07-13","ARM","10gb-7days","Select 10 GB - 7 days for $38.00 USD.","38.0","38.0"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Standard","5","15","24.0","USD","","","2026-07-13","ARM","5gb-15days","Select 5 GB - 15 days for $24.00 USD.","24.0","24.0"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Standard","10","15","38.5","USD","","","2026-07-13","ARM","10gb-15days","Select 10 GB - 15 days for $38.50 USD.","38.5","38.5"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Standard","20","15","48.0","USD","","","2026-07-13","ARM","20gb-15days","Select 20 GB - 15 days for $48.00 USD.","48.0","48.0"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Standard","5","30","25.0","USD","","","2026-07-13","ARM","5gb-30days","Select 5 GB - 30 days for $25.00 USD.","25.0","25.0"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Standard","10","30","39.0","USD","","","2026-07-13","ARM","10gb-30days","Select 10 GB - 30 days for $39.00 USD.","39.0","39.0"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Standard","20","30","49.0","USD","","","2026-07-13","ARM","20gb-30days","Select 20 GB - 30 days for $49.00 USD.","49.0","49.0"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Unlimited","Unlimited","3","20.5","USD","","","2026-07-13","ARM","unlimited-3days","Select Unlimited - 3 days for $20.50 USD.","20.5","20.5"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Unlimited","Unlimited","5","31.0","USD","","","2026-07-13","ARM","unlimited-5days","Select Unlimited - 5 days for $31.00 USD.","31.0","31.0"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Unlimited","Unlimited","7","39.0","USD","","","2026-07-13","ARM","unlimited-7days","Select Unlimited - 7 days for $39.00 USD.","39.0","39.0"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Unlimited","Unlimited","10","47.0","USD","","","2026-07-13","ARM","unlimited-10days","Select Unlimited - 10 days for $47.00 USD.","47.0","47.0"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Unlimited","Unlimited","15","64.0","USD","","","2026-07-13","ARM","unlimited-15days","Select Unlimited - 15 days for $64.00 USD.","64.0","64.0"
"airalo","Armenia","AM","Armenia","https://www.airalo.com/armenia-esim","Unlimited","Unlimited","30","99.0","USD","","","2026-07-13","ARM","unlimited-30days","Select Unlimited - 30 days for $99.00 USD.","99.0","99.0"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Standard","1","3","4.0","USD","","","2026-07-13","AUS","1gb-3days","Select 1 GB - 3 days for $4.00 USD.","4.0","4.0"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Standard","3","3","7.5","USD","","","2026-07-13","AUS","3gb-3days","Select 3 GB - 3 days for $7.50 USD.","7.5","7.5"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Standard","3","7","8.0","USD","","","2026-07-13","AUS","3gb-7days","Select 3 GB - 7 days for $8.00 USD.","8.0","8.0"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Standard","5","7","10.0","USD","","","2026-07-13","AUS","5gb-7days","Select 5 GB - 7 days for $10.00 USD.","10.0","10.0"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Standard","10","7","16.5","USD","","","2026-07-13","AUS","10gb-7days","Select 10 GB - 7 days for $16.50 USD.","16.5","16.5"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Standard","5","15","10.5","USD","","","2026-07-13","AUS","5gb-15days","Select 5 GB - 15 days for $10.50 USD.","10.5","10.5"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Standard","10","15","17.5","USD","","","2026-07-13","AUS","10gb-15days","Select 10 GB - 15 days for $17.50 USD.","17.5","17.5"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Standard","20","15","29.0","USD","","","2026-07-13","AUS","20gb-15days","Select 20 GB - 15 days for $29.00 USD.","29.0","29.0"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Standard","5","30","11.0","USD","","","2026-07-13","AUS","5gb-30days","Select 5 GB - 30 days for $11.00 USD.","11.0","11.0"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Standard","10","30","18.0","USD","","","2026-07-13","AUS","10gb-30days","Select 10 GB - 30 days for $18.00 USD.","18.0","18.0"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Standard","20","30","30.0","USD","","","2026-07-13","AUS","20gb-30days","Select 20 GB - 30 days for $30.00 USD.","30.0","30.0"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Standard","50","30","45.0","USD","","","2026-07-13","AUS","50gb-30days","Select 50 GB - 30 days for $45.00 USD.","45.0","45.0"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Unlimited","Unlimited","3","11.5","USD","","","2026-07-13","AUS","unlimited-3days","Select Unlimited - 3 days for $11.50 USD.","11.5","11.5"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Unlimited","Unlimited","5","18.5","USD","","","2026-07-13","AUS","unlimited-5days","Select Unlimited - 5 days for $18.50 USD.","18.5","18.5"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Unlimited","Unlimited","7","26.5","USD","","","2026-07-13","AUS","unlimited-7days","Select Unlimited - 7 days for $26.50 USD.","26.5","26.5"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Unlimited","Unlimited","10","32.0","USD","","","2026-07-13","AUS","unlimited-10days","Select Unlimited - 10 days for $32.00 USD.","32.0","32.0"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Unlimited","Unlimited","15","45.0","USD","","","2026-07-13","AUS","unlimited-15days","Select Unlimited - 15 days for $45.00 USD.","45.0","45.0"
"airalo","Australia","AU","Australia","https://www.airalo.com/australia-esim","Unlimited","Unlimited","30","66.5","USD","","","2026-07-13","AUS","unlimited-30days","Select Unlimited - 30 days for $66.50 USD.","66.5","66.5"
"airalo","Austria","AT","Austria","https://www.airalo.com/austria-esim","Standard","1","3","4.0","USD","","","2026-07-13","AUT","1gb-3days","Select 1 GB - 3 days for $4.00 USD.","4.0","4.0"
"airalo","Austria","AT","Austria","https://www.airalo.com/austria-esim","Standard","3","3","5.5","USD","","","2026-07-13","AUT","3gb-3days","Select 3 GB - 3 days for $5.50 USD.","5.5","5.5"
"airalo","Austria","AT","Austria","https://www.airalo.com/austria-esim","Standard","3","7","6.0","USD","","","2026-07-13","AUT","3gb-7days","Select 3 GB - 7 days for $6.00 USD.","6.0","6.0"
"airalo","Austria","AT","Austria","https://www.airalo.com/austria-esim","Standard","5","7","7.0","USD","","","2026-07-13","AUT","5gb-7days","Select 5 GB - 7 days for $7.00 USD.","7.0","7.0"
"airalo","Austria","AT","Austria","https://www.airalo.com/austria-esim","Standard","10","7","10.0","USD","","","2026-07-13","AUT","10gb-7days","Select 10 GB - 7 days for $10.00 USD.","10.0","10.0"
"airalo","Austria","AT","Austria","https://www.airalo.com/austria-esim","Standard","5","15","7.5","USD","","","2026-07-13","AUT","5gb-15days","Select 5 GB - 15 days for $7.50 USD.","7.5","7.5"
"airalo","Austria","AT","Austria","https://www.airalo.com/austria-esim","Standard","10","15","10.5","USD","","","2026-07-13","AUT","10gb-15days","Select 10 GB - 15 days for $10.50 USD.","10.5","10.5"
"airalo","Austria","AT","Austria","https://www.airalo.com/austria-esim","Standard","20","15","14.5","USD","","","2026-07-13","AUT","20gb-15days","Select 20 GB - 15 days for $14.50 USD.","14.5","14.5"
"airalo","Austria","AT","Austria","https://www.airalo.com/austria-esim","Standard","5","30","8.0","USD","","","2026-07-13","AUT","5gb-30days","Select 5 GB - 30 days for $8.00 USD.","8.0","8.0"
"airalo","Austria","AT","Austria","https://www.airalo.com/austria-esim","Standard","10","30","11.0","USD","","","2026-07-13","AUT","10gb-30days","Select 10 GB - 30 days for $11.00 USD.","11.0","11.0"
"airalo","Austria","AT","Austria","https://www.airalo.com/austria-esim","Standard","20","30","16.0","USD","","","2026-07-13","AUT","20gb-30days","Select 20 GB - 30 days for $16.00 USD.","16.0","16.0"
"airalo","Austria","AT","Austria","https://www.airalo.com/austria-esim","Standard","50","30","29.0","USD","","","2026-07-13","AUT","50gb-30days","Select 50 GB - 30 days for $29.00 USD.","29.0","29.0"
