Provider,ISO,Country,URL,Plan,GB,Days,Price,Currency,Price_EUR,ISO3,Type,Cost,Cost_Floor_Reference,SurfaceModeUsed,PricingSourceUsed,PricingUnitIdUsed,PricingRegionUsed,PricingUnitCountriesUsed,Is_Below_Cost_Floor,Cost_Floor_Gap,sku_scope_key,SKU,OverridePrice,PromoScopeKey,PromoCode,PromoType,PromoValue,PromoLabel,PromoBasePrice,FinalPriceAfterPromo,CompetitorTargetPricePerGB,CompetitorMinPricePerGB,HTPricePerGB,EUR_TO_USD
HT,AD,Andorra,,Basic,0.5,1.0,3.45,EUR,3.45,,cost,2.7554758656,4.026061487295999,unit,iso_only,AD,,"[""AD""]",True,0.5760614872959993,,AD_BASIC_1,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,1.0,2.0,4.35,EUR,4.35,,cost,5.275635774385169,7.264466970084942,unit,iso_only,AD,,"[""AD""]",True,2.914466970084942,,AD_BASIC_2,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,1.25,3.0,5.05,EUR,5.05,,cost,7.757080404300542,10.453123319526195,unit,iso_only,AD,,"[""AD""]",True,5.403123319526196,,AD_BASIC_3,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,1.75,4.0,5.9,EUR,5.9,,cost,10.2184845312,13.616027622592,unit,iso_only,AD,,"[""AD""]",True,7.716027622592,,AD_BASIC_4,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,2.25,5.0,6.8,EUR,6.8,,cost,12.667081672286711,16.762474948888425,unit,iso_only,AD,,"[""AD""]",True,9.962474948888424,,AD_BASIC_5,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,2.5,6.0,7.4,EUR,7.4,,cost,15.10658161556611,19.897232376002453,unit,iso_only,AD,,"[""AD""]",True,12.497232376002453,,AD_BASIC_6,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,3.0,7.0,8.2,EUR,8.2,,cost,17.539188145278256,23.02313176668256,unit,iso_only,AD,,"[""AD""]",True,14.823131766682561,,AD_BASIC_7,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,3.25,8.0,8.75,EUR,8.75,,cost,19.966337148770336,26.142018236169882,unit,iso_only,AD,,"[""AD""]",True,17.392018236169882,,AD_BASIC_8,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,3.75,9.0,9.55,EUR,9.55,,cost,22.3890259968,29.255173405888,unit,iso_only,AD,,"[""AD""]",True,19.705173405888,,AD_BASIC_9,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,4.0,10.0,10.1,EUR,10.1,,cost,24.807980868945055,32.363530416594394,unit,iso_only,AD,,"[""AD""]",True,22.263530416594392,,AD_BASIC_10,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,4.5,11.0,10.85,EUR,10.85,,cost,27.223749972129376,35.46779371418625,unit,iso_only,AD,,"[""AD""]",True,24.61779371418625,,AD_BASIC_11,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,4.75,12.0,11.35,EUR,11.35,,cost,29.636759208601084,38.568510583052394,unit,iso_only,AD,,"[""AD""]",True,27.218510583052392,,AD_BASIC_12,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,5.25,13.0,12.1,EUR,12.1,,cost,32.04734727606004,41.66611624973715,unit,iso_only,AD,,"[""AD""]",True,29.56611624973715,,AD_BASIC_13,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,5.5,14.0,12.55,EUR,12.55,,cost,34.45578878929925,44.76096359424953,unit,iso_only,AD,,"[""AD""]",True,32.210963594249534,,AD_BASIC_14,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,6.0,15.0,13.25,EUR,13.25,,cost,36.862310070282675,47.85334344031323,unit,iso_only,AD,,"[""AD""]",True,34.60334344031323,,AD_BASIC_15,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,6.5,16.0,13.9,EUR,13.9,,cost,39.2671002624,50.943498837183995,unit,iso_only,AD,,"[""AD""]",True,37.043498837183996,,AD_BASIC_16,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,6.75,17.0,14.35,EUR,14.35,,cost,41.67031935747922,54.0316353743608,unit,iso_only,AD,,"[""AD""]",True,39.6816353743608,,AD_BASIC_17,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,7.25,18.0,15.0,EUR,15.0,,cost,44.072104123155505,57.11792879825482,unit,iso_only,AD,,"[""AD""]",True,42.11792879825482,,AD_BASIC_18,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,7.5,19.0,15.4,EUR,15.4,,cost,46.47257256521413,60.202530746300155,unit,iso_only,AD,,"[""AD""]",True,44.80253074630016,,AD_BASIC_19,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,8.0,20.0,16.0,EUR,16.0,,cost,48.871827344573425,63.28557313777685,unit,iso_only,AD,,"[""AD""]",True,47.28557313777685,,AD_BASIC_20,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,8.25,21.0,16.4,EUR,16.4,,cost,51.269958433492256,66.36717158703755,unit,iso_only,AD,,"[""AD""]",True,49.96717158703755,,AD_BASIC_21,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,8.75,22.0,16.95,EUR,16.95,,cost,53.66704520832048,69.44742809269182,unit,iso_only,AD,,"[""AD""]",True,52.49742809269182,,AD_BASIC_22,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,9.0,23.0,17.3,EUR,17.3,,cost,56.06315811833758,72.5264331820638,unit,iso_only,AD,,"[""AD""]",True,55.2264331820638,,AD_BASIC_23,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,9.5,24.0,17.9,EUR,17.9,,cost,58.45836003113222,75.6042676400049,unit,iso_only,AD,,"[""AD""]",True,57.70426764000491,,AD_BASIC_24,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,9.75,25.0,18.2,EUR,18.2,,cost,60.852707328,78.68100391648,unit,iso_only,AD,,"[""AD""]",True,60.48100391647999,,AD_BASIC_25,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,10.25,26.0,18.75,EUR,18.75,,cost,63.24625080388933,81.7567072829978,unit,iso_only,AD,,"[""AD""]",True,63.006707282997795,,AD_BASIC_26,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,10.5,27.0,19.05,EUR,19.05,,cost,65.63903641290163,84.8314367905786,unit,iso_only,AD,,"[""AD""]",True,65.78143679057861,,AD_BASIC_27,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,11.0,28.0,19.55,EUR,19.55,,cost,68.03110589055652,87.90524606936513,unit,iso_only,AD,,"[""AD""]",True,68.35524606936514,,AD_BASIC_28,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,11.25,29.0,19.85,EUR,19.85,,cost,70.42249727684191,90.97818400074185,unit,iso_only,AD,,"[""AD""]",True,71.12818400074184,,AD_BASIC_29,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Basic,11.75,30.0,20.35,EUR,20.35,,cost,72.81324535872466,94.05029528596118,unit,iso_only,AD,,"[""AD""]",True,73.70029528596118,,AD_BASIC_30,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,1.5,1.0,4.35,EUR,4.35,,cost,9.0510163968,12.115831069888,unit,iso_only,AD,,"[""AD""]",True,7.765831069888,,AD_MODERATE_1,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,3.0,2.0,6.35,EUR,6.35,,cost,17.396084923155506,22.839244126254826,unit,iso_only,AD,,"[""AD""]",True,16.489244126254825,,AD_MODERATE_2,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,4.25,3.0,8.1,EUR,8.1,,cost,25.625007612901626,33.4134097825786,unit,iso_only,AD,,"[""AD""]",True,25.313409782578596,,AD_MODERATE_3,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,5.5,4.0,9.85,EUR,9.85,,cost,33.79380879360001,43.91031929977601,unit,iso_only,AD,,"[""AD""]",True,34.06031929977601,,AD_MODERATE_4,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,6.75,5.0,11.55,EUR,11.55,,cost,41.92418901686014,54.35785788666528,unit,iso_only,AD,,"[""AD""]",True,42.807857886665275,,AD_MODERATE_5,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,8.0,6.0,13.2,EUR,13.2,,cost,50.02727764669834,64.77032677600737,unit,iso_only,AD,,"[""AD""]",True,51.57032677600736,,AD_MODERATE_6,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,9.5,7.0,15.05,EUR,15.05,,cost,58.10968603583478,75.15622155604768,unit,iso_only,AD,,"[""AD""]",True,60.106221556047686,,AD_MODERATE_7,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,10.75,8.0,16.55,EUR,16.55,,cost,66.17572184631102,85.52107757250967,unit,iso_only,AD,,"[""AD""]",True,68.97107757250967,,AD_MODERATE_8,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,12.0,9.0,18.0,EUR,18.0,,cost,74.22837719040001,95.86873968966401,unit,iso_only,AD,,"[""AD""]",True,77.86873968966401,,AD_MODERATE_9,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,13.25,10.0,19.4,EUR,19.4,,cost,82.26983060683519,106.20200732978321,unit,iso_only,AD,,"[""AD""]",True,86.80200732978321,,AD_MODERATE_10,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,14.5,11.0,20.75,EUR,20.75,,cost,90.30172671638815,116.52299383055876,unit,iso_only,AD,,"[""AD""]",True,95.77299383055876,,AD_MODERATE_11,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,15.75,12.0,22.05,EUR,22.05,,cost,98.32534322580325,126.83334104515717,unit,iso_only,AD,,"[""AD""]",True,104.78334104515717,,AD_MODERATE_12,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,17.0,13.0,23.25,EUR,23.25,,cost,106.34169622818013,137.13435465321146,unit,iso_only,AD,,"[""AD""]",True,113.88435465321146,,AD_MODERATE_13,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,18.25,14.0,24.45,EUR,24.45,,cost,114.35160956789777,147.42709329474863,unit,iso_only,AD,,"[""AD""]",True,122.97709329474863,,AD_MODERATE_14,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,19.5,15.0,25.55,EUR,25.55,,cost,122.35576221084806,157.71242944093973,unit,iso_only,AD,,"[""AD""]",True,132.16242944093972,,AD_MODERATE_15,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,21.0,16.0,26.85,EUR,26.85,,cost,130.3547215872,167.991092239552,unit,iso_only,AD,,"[""AD""]",True,141.141092239552,,AD_MODERATE_16,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,22.25,17.0,27.85,EUR,27.85,,cost,138.34896767243768,178.2636984590824,unit,iso_only,AD,,"[""AD""]",True,150.4136984590824,,AD_MODERATE_17,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,23.5,18.0,28.85,EUR,28.85,,cost,146.33891076946654,188.5307753387645,unit,iso_only,AD,,"[""AD""]",True,159.6807753387645,,AD_MODERATE_18,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,24.75,19.0,29.75,EUR,29.75,,cost,154.3249048956424,198.79277779090046,unit,iso_only,AD,,"[""AD""]",True,169.04277779090046,,AD_MODERATE_19,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,26.0,20.0,30.65,EUR,30.65,,cost,162.3072580337203,209.05010157333058,unit,iso_only,AD,,"[""AD""]",True,178.40010157333057,,AD_MODERATE_20,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,27.25,21.0,31.5,EUR,31.5,,cost,170.28624010047682,219.30309352911272,unit,iso_only,AD,,"[""AD""]",True,187.80309352911272,,AD_MODERATE_21,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,28.5,22.0,32.3,EUR,32.3,,cost,178.26208922496147,229.5520596540755,unit,iso_only,AD,,"[""AD""]",True,197.25205965407548,,AD_MODERATE_22,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,29.75,23.0,33.1,EUR,33.1,,cost,186.2350167550128,239.79727153019144,unit,iso_only,AD,,"[""AD""]",True,206.69727153019144,,AD_MODERATE_23,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,31.0,24.0,33.85,EUR,33.85,,cost,194.2052112933967,250.03897151201477,unit,iso_only,AD,,"[""AD""]",True,216.18897151201477,,AD_MODERATE_24,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,32.25,25.0,34.55,EUR,34.55,,cost,202.17284198400003,260.27737694944005,unit,iso_only,AD,,"[""AD""]",True,225.72737694944004,,AD_MODERATE_25,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,33.5,26.0,35.25,EUR,35.25,,cost,210.138061211668,270.5126836569934,unit,iso_only,AD,,"[""AD""]",True,235.26268365699337,,AD_MODERATE_26,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,34.75,27.0,35.9,EUR,35.9,,cost,218.10100683870488,280.74506878773576,unit,iso_only,AD,,"[""AD""]",True,244.84506878773576,,AD_MODERATE_27,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,36.25,28.0,36.7,EUR,36.7,,cost,226.06180407166957,290.97469323209543,unit,iso_only,AD,,"[""AD""]",True,254.27469323209544,,AD_MODERATE_28,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,37.5,29.0,37.3,EUR,37.3,,cost,234.0205670305258,301.2017036342257,unit,iso_only,AD,,"[""AD""]",True,263.90170363422567,,AD_MODERATE_29,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Moderate,38.75,30.0,37.85,EUR,37.85,,cost,241.977400076174,311.4262340978836,unit,iso_only,AD,,"[""AD""]",True,273.57623409788357,,AD_MODERATE_30,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,2.75,1.0,5.55,EUR,5.55,,cost,16.896904396800004,22.197797149888007,unit,iso_only,AD,,"[""AD""]",True,16.647797149888007,,AD_LARGE_1,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,5.5,2.0,8.9,EUR,8.9,,cost,33.08786092315551,43.003176286254835,unit,iso_only,AD,,"[""AD""]",True,34.103176286254836,,AD_LARGE_2,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,8.0,3.0,12.05,EUR,12.05,,cost,49.162671612901626,63.659308022578585,unit,iso_only,AD,,"[""AD""]",True,51.60930802257859,,AD_LARGE_3,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,10.5,4.0,15.1,EUR,15.1,,cost,65.1773607936,84.238183619776,unit,iso_only,AD,,"[""AD""]",True,69.138183619776,,AD_LARGE_4,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,13.0,5.0,18.1,EUR,18.1,,cost,81.15362901686015,104.76768828666529,unit,iso_only,AD,,"[""AD""]",True,86.66768828666528,,AD_LARGE_5,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,15.5,6.0,20.9,EUR,20.9,,cost,97.10260564669835,125.26212325600738,unit,iso_only,AD,,"[""AD""]",True,104.36212325600738,,AD_LARGE_6,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,18.25,7.0,23.8,EUR,23.8,,cost,113.03090203583479,145.72998411604772,unit,iso_only,AD,,"[""AD""]",True,121.92998411604772,,AD_LARGE_7,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,20.75,8.0,26.3,EUR,26.3,,cost,128.94282584631102,166.17680621250966,unit,iso_only,AD,,"[""AD""]",True,139.87680621250965,,AD_LARGE_8,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,23.25,9.0,28.65,EUR,28.65,,cost,144.84136919040003,186.60643440966402,unit,iso_only,AD,,"[""AD""]",True,157.956434409664,,AD_LARGE_9,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,25.75,10.0,30.9,EUR,30.9,,cost,160.7287106068352,207.02166812978322,unit,iso_only,AD,,"[""AD""]",True,176.12166812978322,,AD_LARGE_10,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,28.25,11.0,33.0,EUR,33.0,,cost,176.60649471638817,227.4246207105588,unit,iso_only,AD,,"[""AD""]",True,194.4246207105588,,AD_LARGE_11,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,30.75,12.0,34.95,EUR,34.95,,cost,192.47599922580326,247.81693400515718,unit,iso_only,AD,,"[""AD""]",True,212.8669340051572,,AD_LARGE_12,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,33.25,13.0,36.8,EUR,36.8,,cost,208.33824022818013,268.19991369321144,unit,iso_only,AD,,"[""AD""]",True,231.39991369321143,,AD_LARGE_13,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,35.75,14.0,38.5,EUR,38.5,,cost,224.19404156789778,288.57461841474867,unit,iso_only,AD,,"[""AD""]",True,250.07461841474867,,AD_LARGE_14,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,38.25,15.0,40.15,EUR,40.15,,cost,240.04408221084807,308.94192064093977,unit,iso_only,AD,,"[""AD""]",True,268.7919206409398,,AD_LARGE_15,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,41.0,16.0,41.85,EUR,41.85,,cost,255.88892958720004,329.30254951955203,unit,iso_only,AD,,"[""AD""]",True,287.452549519552,,AD_LARGE_16,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,43.5,17.0,43.3,EUR,43.3,,cost,271.7290636724377,349.6571218190824,unit,iso_only,AD,,"[""AD""]",True,306.3571218190824,,AD_LARGE_17,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,46.0,18.0,44.65,EUR,44.65,,cost,287.56489476946655,370.0061647787645,unit,iso_only,AD,,"[""AD""]",True,325.35616477876454,,AD_LARGE_18,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,48.5,19.0,45.9,EUR,45.9,,cost,303.39677689564246,390.35013331090056,unit,iso_only,AD,,"[""AD""]",True,344.4501333109006,,AD_LARGE_19,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,51.0,20.0,47.1,EUR,47.1,,cost,319.22501803372035,410.6894231733306,unit,iso_only,AD,,"[""AD""]",True,363.5894231733306,,AD_LARGE_20,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,53.5,21.0,48.25,EUR,48.25,,cost,335.0498881004768,431.0243812091127,unit,iso_only,AD,,"[""AD""]",True,382.7743812091127,,AD_LARGE_21,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,56.0,22.0,49.3,EUR,49.3,,cost,350.8716252249615,451.3553134140755,unit,iso_only,AD,,"[""AD""]",True,402.0553134140755,,AD_LARGE_22,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,58.5,23.0,50.3,EUR,50.3,,cost,366.6904407550128,471.6824913701914,unit,iso_only,AD,,"[""AD""]",True,421.3824913701914,,AD_LARGE_23,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,61.0,24.0,51.25,EUR,51.25,,cost,382.50652329339675,492.0061574320148,unit,iso_only,AD,,"[""AD""]",True,440.7561574320148,,AD_LARGE_24,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,63.5,25.0,52.15,EUR,52.15,,cost,398.320041984,512.32652894944,unit,iso_only,AD,,"[""AD""]",True,460.17652894944,,AD_LARGE_25,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,66.0,26.0,52.95,EUR,52.95,,cost,414.13114921166806,532.6438017369935,unit,iso_only,AD,,"[""AD""]",True,479.6938017369935,,AD_LARGE_26,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,68.5,27.0,53.75,EUR,53.75,,cost,429.93998283870496,552.9581529477359,unit,iso_only,AD,,"[""AD""]",True,499.2081529477359,,AD_LARGE_27,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,71.25,28.0,54.6,EUR,54.6,,cost,445.7466680716696,573.2697434720955,unit,iso_only,AD,,"[""AD""]",True,518.6697434720954,,AD_LARGE_28,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,73.75,29.0,55.3,EUR,55.3,,cost,461.55131903052586,593.5787199542258,unit,iso_only,AD,,"[""AD""]",True,538.2787199542258,,AD_LARGE_29,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Large,76.25,30.0,55.95,EUR,55.95,,cost,477.35404007617393,613.8852164978834,unit,iso_only,AD,,"[""AD""]",True,557.9352164978834,,AD_LARGE_30,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,3.75,1.0,6.55,EUR,6.55,,cost,22.847225856000005,29.843960224960007,unit,iso_only,AD,,"[""AD""]",True,23.293960224960006,,AD_UNLIMITED_1,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,7.0,2.0,10.5,EUR,10.5,,cost,43.34129214385169,56.17883540484942,unit,iso_only,AD,,"[""AD""]",True,45.67883540484942,,AD_UNLIMITED_2,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,10.25,3.0,14.45,EUR,14.45,,cost,63.44820564300542,82.01621925126196,unit,iso_only,AD,,"[""AD""]",True,67.56621925126196,,AD_UNLIMITED_3,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,13.5,4.0,18.3,EUR,18.3,,cost,83.35471411200001,107.59608263392002,unit,iso_only,AD,,"[""AD""]",True,89.29608263392002,,AD_UNLIMITED_4,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,16.5,5.0,21.7,EUR,21.7,,cost,103.13315272286714,133.01137624888426,unit,iso_only,AD,,"[""AD""]",True,111.31137624888426,,AD_UNLIMITED_5,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,19.75,6.0,25.2,EUR,25.2,,cost,122.82061935566112,158.30977087202453,unit,iso_only,AD,,"[""AD""]",True,133.10977087202454,,AD_UNLIMITED_6,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,22.75,7.0,28.2,EUR,28.2,,cost,142.43915185278257,183.5195851308256,unit,iso_only,AD,,"[""AD""]",True,155.3195851308256,,AD_UNLIMITED_7,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,26.0,8.0,31.25,EUR,31.25,,cost,162.0031090877034,208.65927017769886,unit,iso_only,AD,,"[""AD""]",True,177.40927017769886,,AD_UNLIMITED_8,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,29.0,9.0,33.9,EUR,33.9,,cost,181.52246476800002,233.74164222688,unit,iso_only,AD,,"[""AD""]",True,199.84164222688,,AD_UNLIMITED_9,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,32.25,10.0,36.55,EUR,36.55,,cost,201.00448068945062,258.776032685944,unit,iso_only,AD,,"[""AD""]",True,222.226032685944,,AD_UNLIMITED_10,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,35.25,11.0,38.85,EUR,38.85,,cost,220.45463892129385,283.76948601386255,unit,iso_only,AD,,"[""AD""]",True,244.91948601386255,,AD_UNLIMITED_11,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,38.25,12.0,41.0,EUR,41.0,,cost,239.87719848601085,308.72747505452395,unit,iso_only,AD,,"[""AD""]",True,267.72747505452395,,AD_UNLIMITED_12,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,41.5,13.0,43.15,EUR,43.15,,cost,259.2755463606004,333.6543520733715,unit,iso_only,AD,,"[""AD""]",True,290.50435207337154,,AD_UNLIMITED_13,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,44.5,14.0,45.05,EUR,45.05,,cost,278.65242869299254,358.5536458704954,unit,iso_only,AD,,"[""AD""]",True,313.5036458704954,,AD_UNLIMITED_14,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,47.5,15.0,46.75,EUR,46.75,,cost,298.01010870282687,383.42826468313257,unit,iso_only,AD,,"[""AD""]",True,336.67826468313257,,AD_UNLIMITED_15,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,50.75,16.0,48.55,EUR,48.55,,cost,317.35047782400005,408.28063900384007,unit,iso_only,AD,,"[""AD""]",True,359.73063900384005,,AD_UNLIMITED_16,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,53.75,17.0,50.05,EUR,50.05,,cost,336.6751359747923,433.1128247276081,unit,iso_only,AD,,"[""AD""]",True,383.0628247276081,,AD_UNLIMITED_17,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,56.75,18.0,51.5,EUR,51.5,,cost,355.9854508315551,457.92657931854836,unit,iso_only,AD,,"[""AD""]",True,406.42657931854836,,AD_UNLIMITED_18,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,60.0,19.0,52.95,EUR,52.95,,cost,375.2826024521413,482.7234191510016,unit,iso_only,AD,,"[""AD""]",True,429.77341915100163,,AD_UNLIMITED_19,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,63.0,20.0,54.2,EUR,54.2,,cost,394.5676174457343,507.5046634177686,unit,iso_only,AD,,"[""AD""]",True,453.3046634177686,,AD_UNLIMITED_20,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,66.0,21.0,55.35,EUR,55.35,,cost,413.84139553492264,532.2714682623755,unit,iso_only,AD,,"[""AD""]",True,476.92146826237547,,AD_UNLIMITED_21,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,69.25,22.0,56.55,EUR,56.55,,cost,433.10473048320495,557.0248536709183,unit,iso_only,AD,,"[""AD""]",True,500.4748536709183,,AD_UNLIMITED_22,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,72.25,23.0,57.6,EUR,57.6,,cost,452.3583267833759,581.7657249166381,unit,iso_only,AD,,"[""AD""]",True,524.165724916638,,AD_UNLIMITED_23,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,75.25,24.0,58.55,EUR,58.55,,cost,471.60281311132223,606.4948898480491,unit,iso_only,AD,,"[""AD""]",True,547.9448898480491,,AD_UNLIMITED_24,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,78.25,25.0,59.4,EUR,59.4,,cost,490.83875328000005,631.2130729648001,unit,iso_only,AD,,"[""AD""]",True,571.8130729648001,,AD_UNLIMITED_25,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,81.5,26.0,60.35,EUR,60.35,,cost,510.06665523889336,655.9209269819779,unit,iso_only,AD,,"[""AD""]",True,595.5709269819779,,AD_UNLIMITED_26,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,84.5,27.0,61.15,EUR,61.15,,cost,529.2869785290163,680.619042409786,unit,iso_only,AD,,"[""AD""]",True,619.469042409786,,AD_UNLIMITED_27,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,87.5,28.0,61.85,EUR,61.85,,cost,548.5001405055652,705.3079555496514,unit,iso_only,AD,,"[""AD""]",True,643.4579555496514,,AD_UNLIMITED_28,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,90.5,29.0,62.55,EUR,62.55,,cost,567.7065215684194,729.9881552154188,unit,iso_only,AD,,"[""AD""]",True,667.4381552154189,,AD_UNLIMITED_29,,,,,,,,,,,,1.1401
HT,AD,Andorra,,Unlimited,93.75,30.0,63.25,EUR,63.25,,cost,586.9064695872466,754.660088419612,unit,iso_only,AD,,"[""AD""]",True,691.410088419612,,AD_UNLIMITED_30,,,,,,,,,,,,1.1401
