ISO3,TotalChanges,New,Deleted,Changed,Price,Promo,Price+Promo
SLV,17,0,6,11,11.0,0,0.0
NOR,10,1,9,0,,0,
CHE,7,1,1,5,0.0,0,5.0
KOR,7,1,1,5,0.0,0,5.0
THA,7,1,2,4,0.0,0,4.0
AUS,6,6,0,0,,0,
DZA,6,0,0,6,6.0,0,0.0
HKG,6,1,0,5,0.0,0,5.0
KWT,6,1,0,5,0.0,0,5.0
MEX,6,0,6,0,,0,
CUB,5,5,0,0,,0,
MAR,2,0,0,2,1.0,0,1.0
UZB,1,1,0,0,,0,
VEN,1,0,0,1,1.0,0,0.0
