ISO3,Provider,Plan,Days,GB,ChangeType,ChangeReason,Price_old,Price_new,Currency_old,Currency_new,usd_price_old,usd_price_new,eur_price_old,eur_price_new,SpecialOffer_old,SpecialOffer_new
ARM,orange,Data-10,7,10,new,,,41.99,,USD,,41.99,,,,
ARM,orange,Data-3,7,3,new,,,15.99,,USD,,15.99,,,,
ARM,orange,Data-5,7,5,new,,,25.99,,USD,,25.99,,,,
AUS,orange,Data+Calls+SMS-2,7,2,new,,,13.99,,USD,,13.99,,,,
AUS,orange,Data+Calls+SMS-5,7,5,new,,,20.99,,USD,,20.99,,,,
AUS,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
AUS,orange,Data-10,7,10,new,,,19.99,,USD,,19.99,,,,
AUS,orange,Data-3,7,3,new,,,9.99,,USD,,9.99,,,,
AUS,orange,Data-5,7,5,new,,,11.99,,USD,,11.99,,,,
AUT,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
AUT,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
AUT,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
AUT,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
AUT,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
AUT,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
AUT,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
AUT,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
AZE,orange,Data+Calls+SMS-10,30,10,new,,,94.99,,USD,,94.99,,,,
AZE,orange,Data+Calls+SMS-2,30,2,new,,,34.99,,USD,,34.99,,,,
AZE,orange,Data+Calls+SMS-5,30,5,new,,,39.99,,USD,,39.99,,,,
BEL,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
BEL,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
BEL,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
BEL,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
BEL,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
BEL,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
BEL,orange,Data-3,7,3,new,,,9.99,,USD,,9.99,,,,
BEL,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
BGR,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
BGR,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
BGR,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
BGR,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
BGR,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
BGR,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
BGR,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
BGR,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
BHR,orange,Data+Calls+SMS-15,30,15,new,,,34.99,,USD,,34.99,,,,
BHS,orange,Data+Calls+SMS-1,30,1,new,,,34.99,,USD,,34.99,,,,
BIH,orange,Data+Calls+SMS-1,7,1,new,,,4.99,,USD,,4.99,,,,
BIH,orange,Data+Calls+SMS-10,7,10,new,,,20.99,,USD,,20.99,,,,
BIH,orange,Data+Calls+SMS-3,7,3,new,,,8.99,,USD,,8.99,,,,
BIH,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
BLR,orange,Data+Calls+SMS-1,7,1,new,,,9.99,,USD,,9.99,,,,
BLR,orange,Data+Calls+SMS-10,7,10,new,,,34.99,,USD,,34.99,,,,
BLR,orange,Data+Calls+SMS-3,7,3,new,,,25.99,,USD,,25.99,,,,
BLR,orange,Data+Calls+SMS-5,7,5,new,,,28.99,,USD,,28.99,,,,
BMU,orange,Data+Calls+SMS-10,30,10,new,,,82.99,,USD,,82.99,,,,
BMU,orange,Data+Calls+SMS-2,30,2,new,,,49.99,,USD,,49.99,,,,
BMU,orange,Data+Calls+SMS-20,30,20,new,,,94.99,,USD,,94.99,,,,
BMU,orange,Data+Calls+SMS-5,30,5,new,,,70.99,,USD,,70.99,,,,
BRA,airalo,Unlimited,3,9,new,,,11.0,,USD,,11.0,,11.0,,
BRA,airalo,Unlimited,5,15,new,,,18.0,,USD,,18.0,,18.0,,
BRA,airalo,Unlimited,7,21,new,,,25.0,,USD,,25.0,,25.0,,
BRA,airalo,Unlimited,10,30,new,,,32.0,,USD,,32.0,,32.0,,
BRA,airalo,Unlimited,15,45,new,,,46.0,,USD,,46.0,,46.0,,
BRA,airalo,Unlimited,30,90,new,,,85.0,,USD,,85.0,,85.0,,
BRA,orange,Data+Calls+SMS-2,7,2,new,,,15.99,,USD,,15.99,,,,
BRA,orange,Data+Calls+SMS-5,7,5,new,,,29.99,,USD,,29.99,,,,
BRA,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
BRA,orange,Data-10,7,10,new,,,23.99,,USD,,23.99,,,,
BRA,orange,Data-3,7,3,new,,,11.99,,USD,,11.99,,,,
BRA,orange,Data-5,7,5,new,,,15.99,,USD,,15.99,,,,
BRB,orange,Data+Calls+SMS-1,30,1,new,,,34.99,,USD,,34.99,,,,
BWA,orange,Data+Calls+SMS-10,30,10,new,,,58.99,,USD,,58.99,,,,
BWA,orange,Data+Calls+SMS-2,30,2,new,,,28.99,,USD,,28.99,,,,
BWA,orange,Data+Calls+SMS-20,30,20,new,,,70.99,,USD,,70.99,,,,
BWA,orange,Data+Calls+SMS-5,30,5,new,,,46.99,,USD,,46.99,,,,
BWA,orange,Data-1,7,1,new,,,9.99,,USD,,9.99,,,,
BWA,orange,Data-10,7,10,new,,,40.99,,USD,,40.99,,,,
BWA,orange,Data-3,7,3,new,,,21.99,,USD,,21.99,,,,
BWA,orange,Data-5,7,5,new,,,33.99,,USD,,33.99,,,,
CAN,orange,Data+Calls+SMS-2,7,2,new,,,9.99,,USD,,9.99,,,,
CAN,orange,Data+Calls+SMS-5,7,5,new,,,23.99,,USD,,23.99,,,,
CAN,orange,Data-1,7,1,new,,,7.99,,USD,,7.99,,,,
CAN,orange,Data-10,7,10,new,,,26.99,,USD,,26.99,,,,
CAN,orange,Data-3,7,3,new,,,14.99,,USD,,14.99,,,,
CAN,orange,Data-5,7,5,new,,,17.99,,USD,,17.99,,,,
CAN,saily,Standard,30,10,changed,price,29.44,30.99,USD,USD,29.44,30.99,,,,
CAN,saily,Standard,30,20,changed,price,41.79,43.99,USD,USD,41.79,43.99,,,,
CAN,saily,Unlimited,5,15,changed,price,18.99,19.99,USD,USD,18.99,19.99,,,,
CAN,saily,Unlimited,10,30,changed,price,33.24,34.99,USD,USD,33.24,34.99,,,,
CAN,saily,Unlimited,15,45,changed,price,46.54,48.99,USD,USD,46.54,48.99,,,,
CAN,saily,Unlimited,20,60,changed,price,56.99,59.99,USD,USD,56.99,59.99,,,,
CAN,saily,Unlimited,25,75,changed,price,71.24,74.99,USD,USD,71.24,74.99,,,,
CAN,saily,Unlimited,30,90,changed,price,85.49,89.99,USD,USD,85.49,89.99,,,,
CHE,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
CHE,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
CHE,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
CHE,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
CHE,orange,Data-1,7,1,new,,,1.06,,USD,,1.06,,,,Clearance Sale
CHE,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
CHE,orange,Data-10,14,10,changed,price,3.97,3.95,USD,USD,3.97,3.95,,,Clearance Sale,Clearance Sale
CHE,orange,Data-3,7,3,new,,,1.46,,USD,,1.46,,,,Clearance Sale
CHE,orange,Data-30,30,30,changed,price,13.99,11.97,USD,USD,13.99,11.97,,,Clearance Sale,Clearance Sale
CHE,orange,Data-5,7,5,new,,,2.45,,USD,,2.45,,,,Clearance Sale
CHE,orange,Data-50,30,50,changed,price,19.99,18.29,USD,USD,19.99,18.29,,,Clearance Sale,Clearance Sale
CHL,orange,Data+Calls+SMS-100,30,100,new,,,67.99,,USD,,67.99,,,,30% OFF
CHL,orange,Data+Calls+SMS-20,30,20,new,,,47.99,,USD,,47.99,,,,
CHL,orange,Data+Calls+SMS-50,30,50,new,,,50.99,,USD,,50.99,,,,30% OFF
CHL,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
CHL,orange,Data-10,7,10,new,,,26.99,,USD,,26.99,,,,
CHL,orange,Data-3,7,3,new,,,9.99,,USD,,9.99,,,,
CHL,orange,Data-5,7,5,new,,,14.99,,USD,,14.99,,,,
CHN,orange,Data+Calls+SMS-100,30,100,new,,,57.99,,USD,,57.99,,,,40% OFF
CHN,orange,Data+Calls+SMS-20,30,20,new,,,35.99,,USD,,35.99,,,,40% OFF
CHN,orange,Data+Calls+SMS-5,7,5,new,,,17.99,,USD,,17.99,,,,
CHN,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
CHN,orange,Data-10,7,10,new,,,22.99,,USD,,22.99,,,,
CHN,orange,Data-3,7,3,new,,,10.99,,USD,,10.99,,,,
CHN,orange,Data-5,7,5,new,,,13.99,,USD,,13.99,,,,
COD,orange,Data+Calls+SMS-20,30,20,new,,,46.99,,USD,,46.99,,,,
COD,orange,Data-1,7,1,new,,,8.99,,USD,,8.99,,,,
COD,orange,Data-10,7,10,new,,,41.99,,USD,,41.99,,,,
COD,orange,Data-3,7,3,new,,,15.99,,USD,,15.99,,,,
COD,orange,Data-5,7,5,new,,,23.99,,USD,,23.99,,,,
COL,orange,Data+Calls+SMS-10,30,10,new,,,47.99,,USD,,47.99,,,,
COL,orange,Data+Calls+SMS-100,30,100,new,,,88.99,,USD,,88.99,,,,30% OFF
COL,orange,Data+Calls+SMS-2,30,2,new,,,17.99,,USD,,17.99,,,,
COL,orange,Data+Calls+SMS-20,30,20,new,,,71.99,,USD,,71.99,,,,
COL,orange,Data+Calls+SMS-5,30,5,new,,,29.99,,USD,,29.99,,,,
COL,orange,Data+Calls+SMS-50,30,50,new,,,71.99,,USD,,71.99,,,,30% OFF
COL,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
COL,orange,Data-10,7,10,new,,,26.99,,USD,,26.99,,,,
COL,orange,Data-3,7,3,new,,,9.99,,USD,,9.99,,,,
COL,orange,Data-5,7,5,new,,,15.99,,USD,,15.99,,,,
CPV,orange,Data+Calls+SMS-1,30,1,new,,,9.99,,USD,,9.99,,,,
CRI,orange,Data+Calls+SMS-2,7,2,new,,,14.99,,USD,,14.99,,,,
CRI,orange,Data+Calls+SMS-5,7,5,new,,,28.99,,USD,,28.99,,,,
CRI,orange,Data-1,7,1,new,,,9.99,,USD,,9.99,,,,
CRI,orange,Data-10,7,10,new,,,34.99,,USD,,34.99,,,,
CRI,orange,Data-3,7,3,new,,,16.99,,USD,,16.99,,,,
CRI,orange,Data-5,7,5,new,,,26.99,,USD,,26.99,,,,
CUB,orange,Data+Calls+SMS-1,7,1,new,,,7.99,,USD,,7.99,,,,Clearance Sale
CUB,orange,Data+Calls+SMS-3,7,3,new,,,14.99,,USD,,14.99,,,,Clearance Sale
CUB,orange,Data+Calls+SMS-5,7,5,new,,,23.99,,USD,,23.99,,,,Clearance Sale
CYP,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
CYP,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
CYP,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
CYP,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
CYP,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
CYP,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
CYP,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
CYP,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
CZE,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
CZE,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
CZE,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
CZE,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
CZE,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
CZE,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
CZE,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
CZE,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
DEU,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
DEU,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
DEU,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
DEU,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
DEU,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
DEU,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
DEU,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
DEU,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
DNK,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
DNK,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
DNK,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
DNK,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
DNK,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
DNK,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
DNK,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
DNK,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
DZA,orange,Data+Calls+SMS-20,30,20,new,,,52.99,,USD,,52.99,,,,
DZA,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
DZA,orange,Data-10,7,10,new,,,21.99,,USD,,21.99,,,,
DZA,orange,Data-3,7,3,new,,,11.99,,USD,,11.99,,,,
DZA,orange,Data-5,7,5,new,,,15.99,,USD,,15.99,,,,
ECU,orange,Data+Calls+SMS-10,30,10,new,,,59.99,,USD,,59.99,,,,
ECU,orange,Data+Calls+SMS-100,30,100,new,,,83.99,,USD,,83.99,,,,30% OFF
ECU,orange,Data+Calls+SMS-2,30,2,new,,,20.99,,USD,,20.99,,,,
ECU,orange,Data+Calls+SMS-20,30,20,new,,,71.99,,USD,,71.99,,,,
ECU,orange,Data+Calls+SMS-5,30,5,new,,,35.99,,USD,,35.99,,,,
ECU,orange,Data+Calls+SMS-50,30,50,new,,,67.99,,USD,,67.99,,,,30% OFF
ECU,orange,Data-1,7,1,new,,,5.99,,USD,,5.99,,,,
ECU,orange,Data-10,7,10,new,,,33.99,,USD,,33.99,,,,
ECU,orange,Data-10,14,10,changed,price,29.99,35.99,EUR,USD,,35.99,29.99,,,
ECU,orange,Data-100,30,100,changed,price,81.99,98.99,EUR,USD,,98.99,81.99,,,
ECU,orange,Data-100,45,100,changed,price,82.99,99.99,EUR,USD,,99.99,82.99,,,
ECU,orange,Data-20,14,20,changed,price,34.99,41.99,EUR,USD,,41.99,34.99,,,
ECU,orange,Data-20,30,20,changed,price,49.99,59.99,EUR,USD,,59.99,49.99,,,
ECU,orange,Data-3,7,3,new,,,15.99,,USD,,15.99,,,,
ECU,orange,Data-5,7,5,new,,,23.99,,USD,,23.99,,,,
ECU,orange,Data-50,30,50,changed,price,62.99,75.99,EUR,USD,,75.99,62.99,,,
EGY,orange,Data+Calls+SMS-2,7,2,new,,,20.99,,USD,,20.99,,,,
EGY,orange,Data+Calls+SMS-5,7,5,new,,,23.99,,USD,,23.99,,,,
EGY,orange,Data-1,7,1,new,,,5.99,,USD,,5.99,,,,
EGY,orange,Data-10,7,10,new,,,19.99,,USD,,19.99,,,,
EGY,orange,Data-3,7,3,new,,,11.99,,USD,,11.99,,,,
EGY,orange,Data-5,7,5,new,,,14.99,,USD,,14.99,,,,
ESP,orange,Data+Calls+SMS-1,7,1,new,,,7.99,,USD,,7.99,,,,
ESP,orange,Data+Calls+SMS-10,14,10,new,,,13.99,,USD,,13.99,,,,31% OFF
ESP,orange,Data+Calls+SMS-100,30,100,new,,,49.99,,USD,,49.99,,,,30% OFF
ESP,orange,Data+Calls+SMS-20,30,20,new,,,16.99,,USD,,16.99,,,,30% OFF
ESP,orange,Data+Calls+SMS-200,30,200,new,,,95.99,,USD,,95.99,,,,
ESP,orange,Data+Calls+SMS-3,7,3,new,,,11.99,,USD,,11.99,,,,
ESP,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
ESP,orange,Data+Calls+SMS-50,30,50,new,,,33.99,,USD,,33.99,,,,30% OFF
ESP,orange,Data+Calls+SMS-500,90,500,new,,,142.99,,USD,,142.99,,,,30% OFF
ESP,orange,Data-1,7,1,new,,,5.99,,USD,,5.99,,,,
ESP,orange,Data-3,7,3,new,,,9.99,,USD,,9.99,,,,
ESP,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
EST,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
EST,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
EST,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
EST,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
EST,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
EST,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
EST,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
EST,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
FIN,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
FIN,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
FIN,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
FIN,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
FIN,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
FIN,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
FIN,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
FIN,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
FJI,orange,Data+Calls+SMS-5,30,5,new,,,29.99,,USD,,29.99,,,,
FRA,airalo,Standard,3,3,changed,price,7.0,6.5,USD,USD,7.0,6.5,7.0,6.5,,
FRA,airalo,Standard,7,3,changed,price,7.5,7.0,USD,USD,7.5,7.0,7.5,7.0,,
FRA,airalo,Standard,7,5,changed,price,10.0,9.5,USD,USD,10.0,9.5,10.0,9.5,,
FRA,airalo,Standard,7,10,changed,price,17.0,15.0,USD,USD,17.0,15.0,17.0,15.0,,
FRA,airalo,Standard,15,5,changed,price,11.0,10.0,USD,USD,11.0,10.0,11.0,10.0,,
FRA,airalo,Standard,15,10,changed,price,18.0,15.5,USD,USD,18.0,15.5,18.0,15.5,,
FRA,airalo,Standard,15,20,changed,price,25.0,22.5,USD,USD,25.0,22.5,25.0,22.5,,
FRA,airalo,Standard,30,5,changed,price,12.0,11.0,USD,USD,12.0,11.0,12.0,11.0,,
FRA,airalo,Standard,30,10,changed,price,19.0,16.0,USD,USD,19.0,16.0,19.0,16.0,,
FRA,airalo,Standard,30,20,changed,price,26.0,23.5,USD,USD,26.0,23.5,26.0,23.5,,
FRA,airalo,Standard,30,50,changed,price,35.0,35.5,USD,USD,35.0,35.5,35.0,35.5,,
FRA,airalo,Unlimited,3,9,deleted,,11.0,,USD,,11.0,,11.0,,,
FRA,airalo,Unlimited,5,15,deleted,,17.0,,USD,,17.0,,17.0,,,
FRA,airalo,Unlimited,7,21,deleted,,25.0,,USD,,25.0,,25.0,,,
FRA,airalo,Unlimited,10,30,deleted,,33.0,,USD,,33.0,,33.0,,,
FRA,airalo,Unlimited,15,45,deleted,,45.0,,USD,,45.0,,45.0,,,
FRA,airalo,Unlimited,30,90,deleted,,65.0,,USD,,65.0,,65.0,,,
FRA,orange,Data+Calls+SMS-20,14,20,new,,,23.99,,USD,,23.99,,,,
FRA,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
FRA,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
FRA,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
FRA,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
GBR,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
GBR,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
GBR,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
GBR,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
GBR,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
GBR,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
GBR,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
GBR,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
GEO,orange,Data+Calls+SMS-10,30,10,new,,,28.99,,USD,,28.99,,,,
GEO,orange,Data+Calls+SMS-2,30,2,new,,,14.99,,USD,,14.99,,,,
GEO,orange,Data+Calls+SMS-20,30,20,new,,,40.99,,USD,,40.99,,,,
GEO,orange,Data+Calls+SMS-5,30,5,new,,,22.99,,USD,,22.99,,,,
GEO,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
GEO,orange,Data-10,7,10,new,,,26.99,,USD,,26.99,,,,
GEO,orange,Data-3,7,3,new,,,10.99,,USD,,10.99,,,,
GEO,orange,Data-5,7,5,new,,,16.99,,USD,,16.99,,,,
GGY,orange,Data+Calls+SMS-20,14,20,new,,,23.99,,USD,,23.99,,,,
GGY,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
GGY,orange,Data-4,7,4,new,,,9.99,,USD,,9.99,,,,
GHA,orange,Data+Calls+SMS-10,30,10,new,,,46.99,,USD,,46.99,,,,
GHA,orange,Data+Calls+SMS-2,30,2,new,,,24.99,,USD,,24.99,,,,
GHA,orange,Data+Calls+SMS-3,30,3,new,,,34.99,,USD,,34.99,,,,
GHA,orange,Data-1,7,1,new,,,5.99,,USD,,5.99,,,,
GHA,orange,Data-10,7,10,new,,,39.99,,USD,,39.99,,,,
GHA,orange,Data-3,7,3,new,,,17.99,,USD,,17.99,,,,
GHA,orange,Data-5,7,5,new,,,21.99,,USD,,21.99,,,,
GLP,orange,Data+Calls+SMS-500,90,500,new,,,202.99,,USD,,202.99,,,,
GLP,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
GLP,orange,Data-10,7,10,new,,,25.99,,USD,,25.99,,,,
GLP,orange,Data-3,7,3,new,,,10.99,,USD,,10.99,,,,
GLP,orange,Data-5,7,5,new,,,14.99,,USD,,14.99,,,,
GRC,orange,Data+Calls+SMS-1,7,1,new,,,5.99,,USD,,5.99,,,,
GRC,orange,Data+Calls+SMS-10,7,10,new,,,19.99,,USD,,19.99,,,,
GRC,orange,Data+Calls+SMS-3,7,3,new,,,10.99,,USD,,10.99,,,,
GRC,orange,Data+Calls+SMS-5,7,5,new,,,13.99,,USD,,13.99,,,,
GRC,orange,Data-1,7,1,new,,,4.99,,USD,,4.99,,,,
GRC,orange,Data-10,7,10,new,,,15.99,,USD,,15.99,,,,
GRC,orange,Data-3,7,3,new,,,8.99,,USD,,8.99,,,,
GRC,orange,Data-5,7,5,new,,,10.99,,USD,,10.99,,,,
GRL,orange,Data+Calls+SMS-1,30,1,new,,,34.99,,USD,,34.99,,,,
GTM,orange,Data+Calls+SMS-10,30,10,new,,,58.99,,USD,,58.99,,,,
GTM,orange,Data+Calls+SMS-100,30,100,new,,,83.99,,USD,,83.99,,,,30% OFF
GTM,orange,Data+Calls+SMS-2,30,2,new,,,16.99,,USD,,16.99,,,,
GTM,orange,Data+Calls+SMS-20,30,20,new,,,83.99,,USD,,83.99,,,,
GTM,orange,Data+Calls+SMS-5,30,5,new,,,34.99,,USD,,34.99,,,,
GTM,orange,Data+Calls+SMS-50,30,50,new,,,67.99,,USD,,67.99,,,,30% OFF
