ISO3,Provider,Plan,Days,GB,ChangeType,ChangeReason,Price_old,Price_new,Currency_old,Currency_new,usd_price_old,usd_price_new,eur_price_old,eur_price_new,SpecialOffer_old,SpecialOffer_new
FJI,holafly,Unlimited,1,3,new,,,13.9,,USD,,13.9,,12.9,,
FJI,holafly,Unlimited,2,6,new,,,20.9,,USD,,20.9,,19.9,,
FJI,holafly,Unlimited,3,9,new,,,27.9,,USD,,27.9,,25.9,,
FJI,holafly,Unlimited,4,12,new,,,35.5,,USD,,35.5,,32.9,,
FJI,holafly,Unlimited,5,15,new,,,41.9,,USD,,41.9,,38.9,,
FJI,holafly,Unlimited,6,18,new,,,49.5,,USD,,49.5,,45.9,,
FJI,holafly,Unlimited,7,21,new,,,53.5,,USD,,53.5,,49.9,,
FJI,holafly,Unlimited,8,24,new,,,57.9,,USD,,57.9,,53.9,,
FJI,holafly,Unlimited,9,27,new,,,63.5,,USD,,63.5,,58.5,,
FJI,holafly,Unlimited,10,30,new,,,69.9,,USD,,69.9,,64.9,,
FJI,holafly,Unlimited,11,33,new,,,72.9,,USD,,72.9,,67.9,,
FJI,holafly,Unlimited,12,36,new,,,77.5,,USD,,77.5,,72.9,,
FJI,holafly,Unlimited,13,39,new,,,83.9,,USD,,83.9,,78.9,,
FJI,holafly,Unlimited,14,42,new,,,89.9,,USD,,89.9,,84.9,,
FJI,holafly,Unlimited,15,45,new,,,99.5,,USD,,99.5,,92.5,,
FJI,holafly,Unlimited,16,48,new,,,108.5,,USD,,108.5,,100.5,,
FJI,holafly,Unlimited,17,51,new,,,116.9,,USD,,116.9,,108.5,,
FJI,holafly,Unlimited,18,54,new,,,125.9,,USD,,125.9,,116.5,,
FJI,holafly,Unlimited,19,57,new,,,132.5,,USD,,132.5,,122.5,,
FJI,holafly,Unlimited,20,60,new,,,138.9,,USD,,138.9,,128.9,,
FRA,airalo,Unlimited,3,9,new,,,11.0,,USD,,11.0,,11.0,,
FRA,holafly,Unlimited,2,6,changed,price,7.8,7.9,USD,USD,7.8,7.9,7.58,7.58,,
FRA,holafly,Unlimited,3,9,changed,price,11.7,11.9,USD,USD,11.7,11.9,11.37,11.37,,
FRA,holafly,Unlimited,4,12,changed,price,15.6,16.5,USD,USD,15.6,16.5,14.9,14.9,,
FRA,holafly,Unlimited,5,15,changed,price,19.5,20.5,USD,USD,19.5,20.5,18.9,18.5,,
FRA,holafly,Unlimited,6,18,changed,price,23.4,23.9,USD,USD,23.4,23.9,22.9,21.9,,
FRA,holafly,Unlimited,7,21,changed,price,27.3,27.5,USD,USD,27.3,27.5,26.9,25.5,,
FRA,holafly,Unlimited,8,24,changed,price,31.2,30.9,USD,USD,31.2,30.9,28.9,28.9,,
FRA,holafly,Unlimited,9,27,changed,price,34.9,33.9,USD,USD,34.9,33.9,31.9,31.9,,
FRA,holafly,Unlimited,10,30,changed,price,36.9,36.5,USD,USD,36.9,36.5,33.9,33.9,,
FRA,holafly,Unlimited,11,33,changed,price,39.9,39.5,USD,USD,39.9,39.5,36.9,36.9,,
FRA,holafly,Unlimited,12,36,changed,price,43.9,42.9,USD,USD,43.9,42.9,39.9,39.9,,
FRA,holafly,Unlimited,13,39,changed,price,45.9,44.9,USD,USD,45.9,44.9,41.9,41.9,,
FRA,holafly,Unlimited,14,42,changed,price,47.9,47.5,USD,USD,47.9,47.5,43.9,43.9,,
FRA,holafly,Unlimited,15,45,changed,price,50.9,50.5,USD,USD,50.9,50.5,46.9,46.9,,
FRA,holafly,Unlimited,16,48,changed,price,52.9,51.9,USD,USD,52.9,51.9,48.9,48.5,,
FRA,holafly,Unlimited,17,51,changed,price,54.9,53.5,USD,USD,54.9,53.5,49.9,49.9,,
FRA,holafly,Unlimited,18,54,changed,price,56.9,55.9,USD,USD,56.9,55.9,51.9,51.9,,
FRA,holafly,Unlimited,19,57,changed,price,59.9,58.5,USD,USD,59.9,58.5,54.9,54.5,,
FRA,holafly,Unlimited,20,60,changed,price,61.9,60.9,USD,USD,61.9,60.9,56.9,56.9,,
FRA,holafly,Unlimited,21,63,changed,price,63.9,62.9,USD,USD,63.9,62.9,58.9,58.5,,
FRA,holafly,Unlimited,22,66,changed,price,64.9,64.5,USD,USD,64.9,64.5,59.9,59.9,,
FRA,holafly,Unlimited,23,69,changed,price,65.9,65.5,USD,USD,65.9,65.5,60.9,60.9,,
FRA,holafly,Unlimited,24,72,changed,price,66.9,66.5,USD,USD,66.9,66.5,61.9,61.9,,
FRA,holafly,Unlimited,25,75,changed,price,68.9,67.9,USD,USD,68.9,67.9,62.9,62.9,,
FRA,holafly,Unlimited,26,78,changed,price,69.9,68.9,USD,USD,69.9,68.9,63.9,63.9,,
FRA,holafly,Unlimited,27,81,changed,price,70.9,69.9,USD,USD,70.9,69.9,64.9,64.9,,
FRA,holafly,Unlimited,28,84,changed,price,71.9,70.9,USD,USD,71.9,70.9,65.9,65.9,,
FRA,holafly,Unlimited,29,87,changed,price,72.9,71.9,USD,USD,72.9,71.9,66.9,66.9,,
FRA,holafly,Unlimited,30,90,changed,price,74.9,73.9,USD,USD,74.9,73.9,68.9,68.9,,
GBR,holafly,Unlimited,2,6,changed,price,7.8,7.9,USD,USD,7.8,7.9,7.58,7.58,,
GBR,holafly,Unlimited,3,9,changed,price,11.7,11.9,USD,USD,11.7,11.9,11.37,11.37,,
GBR,holafly,Unlimited,4,12,changed,price,15.6,16.5,USD,USD,15.6,16.5,14.9,14.9,,
GBR,holafly,Unlimited,5,15,changed,price,19.5,20.5,USD,USD,19.5,20.5,18.9,18.5,,
GBR,holafly,Unlimited,6,18,changed,price,23.4,23.9,USD,USD,23.4,23.9,22.9,21.9,,
GBR,holafly,Unlimited,7,21,changed,price,27.3,27.5,USD,USD,27.3,27.5,26.9,25.5,,
GBR,holafly,Unlimited,8,24,changed,price,31.2,30.9,USD,USD,31.2,30.9,28.9,28.9,,
GBR,holafly,Unlimited,9,27,changed,price,34.9,33.9,USD,USD,34.9,33.9,31.9,31.9,,
GBR,holafly,Unlimited,10,30,changed,price,36.9,36.5,USD,USD,36.9,36.5,33.9,33.9,,
GBR,holafly,Unlimited,11,33,changed,price,39.9,39.5,USD,USD,39.9,39.5,36.9,36.9,,
GBR,holafly,Unlimited,12,36,changed,price,43.9,42.9,USD,USD,43.9,42.9,39.9,39.9,,
GBR,holafly,Unlimited,13,39,changed,price,45.9,44.9,USD,USD,45.9,44.9,41.9,41.9,,
GBR,holafly,Unlimited,14,42,changed,price,47.9,47.5,USD,USD,47.9,47.5,43.9,43.9,,
GBR,holafly,Unlimited,15,45,changed,price,50.9,50.5,USD,USD,50.9,50.5,46.9,46.9,,
GBR,holafly,Unlimited,16,48,changed,price,52.9,51.9,USD,USD,52.9,51.9,48.9,48.5,,
GBR,holafly,Unlimited,17,51,changed,price,53.9,53.5,USD,USD,53.9,53.5,49.9,49.9,,
GBR,holafly,Unlimited,18,54,changed,price,56.9,55.9,USD,USD,56.9,55.9,51.9,51.9,,
GBR,holafly,Unlimited,19,57,changed,price,59.9,58.5,USD,USD,59.9,58.5,54.9,54.5,,
GBR,holafly,Unlimited,20,60,changed,price,61.9,60.9,USD,USD,61.9,60.9,56.9,56.9,,
GBR,holafly,Unlimited,21,63,changed,price,63.9,62.9,USD,USD,63.9,62.9,58.9,58.5,,
GBR,holafly,Unlimited,22,66,changed,price,64.9,64.5,USD,USD,64.9,64.5,59.9,59.9,,
GBR,holafly,Unlimited,23,69,changed,price,65.9,65.5,USD,USD,65.9,65.5,60.9,60.9,,
GBR,holafly,Unlimited,24,72,changed,price,66.9,66.5,USD,USD,66.9,66.5,61.9,61.9,,
GBR,holafly,Unlimited,26,78,changed,price,69.9,68.9,USD,USD,69.9,68.9,63.9,63.9,,
GBR,holafly,Unlimited,27,81,changed,price,70.9,69.9,USD,USD,70.9,69.9,64.9,64.9,,
GBR,holafly,Unlimited,28,84,changed,price,71.9,70.9,USD,USD,71.9,70.9,65.9,65.9,,
GBR,holafly,Unlimited,29,87,changed,price,72.9,71.9,USD,USD,72.9,71.9,66.9,66.9,,
GBR,holafly,Unlimited,30,90,changed,price,74.9,73.9,USD,USD,74.9,73.9,68.9,68.9,,
GHA,holafly,Unlimited,1,3,new,,,9.5,,USD,,9.5,,8.9,,
GHA,holafly,Unlimited,2,6,new,,,14.9,,USD,,14.9,,13.9,,
GHA,holafly,Unlimited,3,9,new,,,19.9,,USD,,19.9,,18.9,,
GHA,holafly,Unlimited,4,12,new,,,25.5,,USD,,25.5,,23.9,,
GHA,holafly,Unlimited,5,15,new,,,30.9,,USD,,30.9,,28.9,,
GHA,holafly,Unlimited,6,18,new,,,36.5,,USD,,36.5,,33.9,,
GHA,holafly,Unlimited,7,21,new,,,39.5,,USD,,39.5,,36.9,,
GHA,holafly,Unlimited,8,24,new,,,41.9,,USD,,41.9,,38.9,,
GHA,holafly,Unlimited,9,27,new,,,44.9,,USD,,44.9,,41.9,,
GHA,holafly,Unlimited,10,30,new,,,46.9,,USD,,46.9,,43.9,,
GHA,holafly,Unlimited,11,33,new,,,51.5,,USD,,51.5,,47.9,,
GHA,holafly,Unlimited,12,36,new,,,54.9,,USD,,54.9,,50.9,,
GHA,holafly,Unlimited,13,39,new,,,57.9,,USD,,57.9,,53.9,,
GHA,holafly,Unlimited,14,42,new,,,60.9,,USD,,60.9,,56.9,,
GHA,holafly,Unlimited,15,45,new,,,63.5,,USD,,63.5,,58.9,,
GHA,holafly,Unlimited,16,48,new,,,67.5,,USD,,67.5,,62.5,,
GHA,holafly,Unlimited,17,51,new,,,70.9,,USD,,70.9,,65.9,,
GHA,holafly,Unlimited,18,54,new,,,73.9,,USD,,73.9,,68.9,,
GHA,holafly,Unlimited,19,57,new,,,77.5,,USD,,77.5,,71.9,,
GHA,holafly,Unlimited,20,60,new,,,79.9,,USD,,79.9,,73.9,,
GHA,holafly,Unlimited,21,63,new,,,83.5,,USD,,83.5,,77.5,,
GHA,holafly,Unlimited,22,66,new,,,86.9,,USD,,86.9,,80.9,,
GHA,holafly,Unlimited,23,69,new,,,90.5,,USD,,90.5,,83.9,,
GHA,holafly,Unlimited,24,72,new,,,93.5,,USD,,93.5,,86.9,,
GHA,holafly,Unlimited,25,75,new,,,96.9,,USD,,96.9,,89.9,,
GHA,holafly,Unlimited,26,78,new,,,99.9,,USD,,99.9,,92.9,,
GHA,holafly,Unlimited,27,81,new,,,103.5,,USD,,103.5,,95.9,,
GHA,holafly,Unlimited,28,84,new,,,106.5,,USD,,106.5,,98.9,,
GHA,holafly,Unlimited,29,87,new,,,109.9,,USD,,109.9,,101.9,,
GHA,holafly,Unlimited,30,90,new,,,111.9,,USD,,111.9,,103.9,,
GRC,holafly,Unlimited,1,3,new,,,3.9,,USD,,3.9,,3.79,,
GRC,holafly,Unlimited,2,6,new,,,7.9,,USD,,7.9,,7.58,,
GRC,holafly,Unlimited,3,9,new,,,11.9,,USD,,11.9,,11.37,,
GRC,holafly,Unlimited,4,12,new,,,16.5,,USD,,16.5,,14.9,,
GRC,holafly,Unlimited,5,15,new,,,20.5,,USD,,20.5,,18.5,,
GRC,holafly,Unlimited,6,18,new,,,23.9,,USD,,23.9,,21.9,,
GRC,holafly,Unlimited,7,21,new,,,27.5,,USD,,27.5,,25.5,,
GRC,holafly,Unlimited,8,24,new,,,30.9,,USD,,30.9,,28.9,,
GRC,holafly,Unlimited,9,27,new,,,33.9,,USD,,33.9,,31.9,,
GRC,holafly,Unlimited,10,30,new,,,36.5,,USD,,36.5,,33.9,,
GRC,holafly,Unlimited,11,33,new,,,39.5,,USD,,39.5,,36.9,,
GRC,holafly,Unlimited,12,36,new,,,42.9,,USD,,42.9,,39.9,,
GRC,holafly,Unlimited,13,39,new,,,44.9,,USD,,44.9,,41.9,,
GRC,holafly,Unlimited,14,42,new,,,47.5,,USD,,47.5,,43.9,,
GRC,holafly,Unlimited,15,45,new,,,50.5,,USD,,50.5,,46.9,,
GRC,holafly,Unlimited,16,48,new,,,51.9,,USD,,51.9,,48.5,,
GRC,holafly,Unlimited,17,51,new,,,53.5,,USD,,53.5,,49.9,,
GRC,holafly,Unlimited,18,54,new,,,55.9,,USD,,55.9,,51.9,,
GRC,holafly,Unlimited,19,57,new,,,58.5,,USD,,58.5,,54.5,,
GRC,holafly,Unlimited,20,60,new,,,60.9,,USD,,60.9,,56.9,,
GRC,holafly,Unlimited,21,63,new,,,62.9,,USD,,62.9,,58.5,,
GRC,holafly,Unlimited,22,66,new,,,64.5,,USD,,64.5,,59.9,,
GRC,holafly,Unlimited,23,69,new,,,65.5,,USD,,65.5,,60.9,,
GRC,holafly,Unlimited,24,72,new,,,66.5,,USD,,66.5,,61.9,,
GRC,holafly,Unlimited,25,75,new,,,67.9,,USD,,67.9,,62.9,,
GRC,holafly,Unlimited,26,78,new,,,68.9,,USD,,68.9,,63.9,,
GRC,holafly,Unlimited,27,81,new,,,69.9,,USD,,69.9,,64.9,,
GRC,holafly,Unlimited,28,84,new,,,70.9,,USD,,70.9,,65.9,,
GRC,holafly,Unlimited,29,87,new,,,71.9,,USD,,71.9,,66.9,,
GRC,holafly,Unlimited,30,90,new,,,73.9,,USD,,73.9,,68.9,,
GTM,holafly,Unlimited,1,3,new,,,9.5,,USD,,9.5,,8.9,,
GTM,holafly,Unlimited,2,6,new,,,14.9,,USD,,14.9,,13.9,,
GTM,holafly,Unlimited,3,9,new,,,19.9,,USD,,19.9,,18.9,,
GTM,holafly,Unlimited,4,12,new,,,25.5,,USD,,25.5,,23.9,,
GTM,holafly,Unlimited,5,15,new,,,30.9,,USD,,30.9,,28.9,,
GTM,holafly,Unlimited,6,18,new,,,36.5,,USD,,36.5,,33.9,,
GTM,holafly,Unlimited,7,21,new,,,39.5,,USD,,39.5,,36.9,,
GTM,holafly,Unlimited,8,24,new,,,41.9,,USD,,41.9,,38.9,,
GTM,holafly,Unlimited,9,27,new,,,44.9,,USD,,44.9,,41.9,,
GTM,holafly,Unlimited,10,30,new,,,46.9,,USD,,46.9,,43.9,,
GTM,holafly,Unlimited,11,33,new,,,51.5,,USD,,51.5,,47.9,,
GTM,holafly,Unlimited,12,36,new,,,54.9,,USD,,54.9,,50.9,,
GTM,holafly,Unlimited,13,39,new,,,57.9,,USD,,57.9,,53.9,,
GTM,holafly,Unlimited,14,42,new,,,60.9,,USD,,60.9,,56.9,,
GTM,holafly,Unlimited,15,45,new,,,63.5,,USD,,63.5,,58.9,,
GTM,holafly,Unlimited,16,48,new,,,67.5,,USD,,67.5,,62.5,,
GTM,holafly,Unlimited,17,51,new,,,70.9,,USD,,70.9,,65.9,,
GTM,holafly,Unlimited,18,54,new,,,73.9,,USD,,73.9,,68.9,,
GTM,holafly,Unlimited,19,57,new,,,77.5,,USD,,77.5,,71.9,,
GTM,holafly,Unlimited,20,60,new,,,79.9,,USD,,79.9,,73.9,,
GTM,holafly,Unlimited,21,63,new,,,83.5,,USD,,83.5,,77.5,,
GTM,holafly,Unlimited,22,66,new,,,86.9,,USD,,86.9,,80.9,,
GTM,holafly,Unlimited,23,69,new,,,90.5,,USD,,90.5,,83.9,,
GTM,holafly,Unlimited,24,72,new,,,93.5,,USD,,93.5,,86.9,,
GTM,holafly,Unlimited,25,75,new,,,96.9,,USD,,96.9,,89.9,,
GTM,holafly,Unlimited,26,78,new,,,99.9,,USD,,99.9,,92.9,,
GTM,holafly,Unlimited,27,81,new,,,103.5,,USD,,103.5,,95.9,,
GTM,holafly,Unlimited,28,84,new,,,106.5,,USD,,106.5,,98.9,,
GTM,holafly,Unlimited,29,87,new,,,109.9,,USD,,109.9,,101.9,,
GTM,holafly,Unlimited,30,90,new,,,111.9,,USD,,111.9,,103.9,,
HRV,holafly,Unlimited,1,3,new,,,3.9,,USD,,3.9,,3.79,,
HRV,holafly,Unlimited,2,6,new,,,7.9,,USD,,7.9,,7.58,,
HRV,holafly,Unlimited,3,9,new,,,11.9,,USD,,11.9,,11.37,,
HRV,holafly,Unlimited,4,12,new,,,16.5,,USD,,16.5,,14.9,,
HRV,holafly,Unlimited,5,15,new,,,20.5,,USD,,20.5,,18.5,,
HRV,holafly,Unlimited,6,18,new,,,23.9,,USD,,23.9,,21.9,,
HRV,holafly,Unlimited,7,21,new,,,27.5,,USD,,27.5,,25.5,,
HRV,holafly,Unlimited,8,24,new,,,30.9,,USD,,30.9,,28.9,,
HRV,holafly,Unlimited,9,27,new,,,33.9,,USD,,33.9,,31.9,,
HRV,holafly,Unlimited,10,30,new,,,36.5,,USD,,36.5,,33.9,,
HRV,holafly,Unlimited,11,33,new,,,39.5,,USD,,39.5,,36.9,,
HRV,holafly,Unlimited,12,36,new,,,42.9,,USD,,42.9,,39.9,,
HRV,holafly,Unlimited,13,39,new,,,44.9,,USD,,44.9,,41.9,,
HRV,holafly,Unlimited,14,42,new,,,47.5,,USD,,47.5,,43.9,,
HRV,holafly,Unlimited,15,45,new,,,50.5,,USD,,50.5,,46.9,,
HRV,holafly,Unlimited,16,48,new,,,51.9,,USD,,51.9,,48.5,,
HRV,holafly,Unlimited,17,51,new,,,53.5,,USD,,53.5,,49.9,,
HRV,holafly,Unlimited,18,54,new,,,55.9,,USD,,55.9,,51.9,,
HRV,holafly,Unlimited,19,57,new,,,58.5,,USD,,58.5,,54.5,,
HRV,holafly,Unlimited,20,60,new,,,60.9,,USD,,60.9,,56.9,,
HRV,holafly,Unlimited,21,63,new,,,62.9,,USD,,62.9,,58.5,,
HRV,holafly,Unlimited,22,66,new,,,64.5,,USD,,64.5,,59.9,,
HRV,holafly,Unlimited,23,69,new,,,65.5,,USD,,65.5,,60.9,,
HRV,holafly,Unlimited,24,72,new,,,66.5,,USD,,66.5,,61.9,,
HRV,holafly,Unlimited,25,75,new,,,67.9,,USD,,67.9,,62.9,,
HRV,holafly,Unlimited,26,78,new,,,68.9,,USD,,68.9,,63.9,,
HRV,holafly,Unlimited,27,81,new,,,69.9,,USD,,69.9,,64.9,,
HRV,holafly,Unlimited,28,84,new,,,70.9,,USD,,70.9,,65.9,,
HRV,holafly,Unlimited,29,87,new,,,71.9,,USD,,71.9,,66.9,,
HRV,holafly,Unlimited,30,90,new,,,73.9,,USD,,73.9,,68.9,,
HUN,holafly,Unlimited,1,3,new,,,3.9,,USD,,3.9,,3.79,,
HUN,holafly,Unlimited,2,6,new,,,7.9,,USD,,7.9,,7.58,,
HUN,holafly,Unlimited,3,9,new,,,11.9,,USD,,11.9,,11.37,,
HUN,holafly,Unlimited,4,12,new,,,16.5,,USD,,16.5,,14.9,,
HUN,holafly,Unlimited,5,15,new,,,20.5,,USD,,20.5,,18.5,,
HUN,holafly,Unlimited,6,18,new,,,23.9,,USD,,23.9,,21.9,,
HUN,holafly,Unlimited,7,21,new,,,27.5,,USD,,27.5,,25.5,,
HUN,holafly,Unlimited,8,24,new,,,30.9,,USD,,30.9,,28.9,,
HUN,holafly,Unlimited,9,27,new,,,33.9,,USD,,33.9,,31.9,,
HUN,holafly,Unlimited,10,30,new,,,36.5,,USD,,36.5,,33.9,,
HUN,holafly,Unlimited,11,33,new,,,39.5,,USD,,39.5,,36.9,,
HUN,holafly,Unlimited,12,36,new,,,42.9,,USD,,42.9,,39.9,,
HUN,holafly,Unlimited,13,39,new,,,44.9,,USD,,44.9,,41.9,,
HUN,holafly,Unlimited,14,42,new,,,47.5,,USD,,47.5,,43.9,,
HUN,holafly,Unlimited,15,45,new,,,50.5,,USD,,50.5,,46.9,,
HUN,holafly,Unlimited,16,48,new,,,51.9,,USD,,51.9,,48.5,,
HUN,holafly,Unlimited,17,51,new,,,53.5,,USD,,53.5,,49.9,,
HUN,holafly,Unlimited,18,54,new,,,55.9,,USD,,55.9,,51.9,,
HUN,holafly,Unlimited,19,57,new,,,58.5,,USD,,58.5,,54.5,,
HUN,holafly,Unlimited,20,60,new,,,60.9,,USD,,60.9,,56.9,,
HUN,holafly,Unlimited,21,63,new,,,62.9,,USD,,62.9,,58.5,,
HUN,holafly,Unlimited,22,66,new,,,64.5,,USD,,64.5,,59.9,,
HUN,holafly,Unlimited,23,69,new,,,65.5,,USD,,65.5,,60.9,,
HUN,holafly,Unlimited,24,72,new,,,66.5,,USD,,66.5,,61.9,,
HUN,holafly,Unlimited,25,75,new,,,67.9,,USD,,67.9,,62.9,,
HUN,holafly,Unlimited,26,78,new,,,68.9,,USD,,68.9,,63.9,,
HUN,holafly,Unlimited,27,81,new,,,69.9,,USD,,69.9,,64.9,,
HUN,holafly,Unlimited,28,84,new,,,70.9,,USD,,70.9,,65.9,,
HUN,holafly,Unlimited,29,87,new,,,71.9,,USD,,71.9,,66.9,,
HUN,holafly,Unlimited,30,90,new,,,73.9,,USD,,73.9,,68.9,,
IDN,holafly,Unlimited,2,6,changed,price,7.8,7.9,USD,USD,7.8,7.9,7.58,7.58,,
IDN,holafly,Unlimited,3,9,changed,price,11.7,11.9,USD,USD,11.7,11.9,11.37,11.37,,
IDN,holafly,Unlimited,4,12,changed,price,15.6,16.5,USD,USD,15.6,16.5,14.9,14.9,,
IDN,holafly,Unlimited,5,15,changed,price,19.5,20.5,USD,USD,19.5,20.5,18.9,18.5,,
IDN,holafly,Unlimited,6,18,changed,price,23.4,23.9,USD,USD,23.4,23.9,22.9,21.9,,
IDN,holafly,Unlimited,7,21,changed,price,27.3,27.5,USD,USD,27.3,27.5,26.9,25.5,,
IDN,holafly,Unlimited,8,24,changed,price,31.2,30.9,USD,USD,31.2,30.9,28.9,28.9,,
IDN,holafly,Unlimited,9,27,changed,price,34.9,33.9,USD,USD,34.9,33.9,31.9,31.9,,
IDN,holafly,Unlimited,10,30,changed,price,36.9,36.5,USD,USD,36.9,36.5,33.9,33.9,,
IDN,holafly,Unlimited,11,33,changed,price,39.9,39.5,USD,USD,39.9,39.5,36.9,36.9,,
IDN,holafly,Unlimited,12,36,changed,price,43.9,42.9,USD,USD,43.9,42.9,39.9,39.9,,
IDN,holafly,Unlimited,13,39,changed,price,45.9,44.9,USD,USD,45.9,44.9,41.9,41.9,,
IDN,holafly,Unlimited,14,42,changed,price,47.9,47.5,USD,USD,47.9,47.5,43.9,43.9,,
IDN,holafly,Unlimited,15,45,changed,price,50.9,50.5,USD,USD,50.9,50.5,46.9,46.9,,
IDN,holafly,Unlimited,16,48,changed,price,52.9,51.9,USD,USD,52.9,51.9,48.9,48.5,,
IDN,holafly,Unlimited,17,51,changed,price,54.9,53.5,USD,USD,54.9,53.5,49.9,49.9,,
IDN,holafly,Unlimited,18,54,changed,price,56.9,55.9,USD,USD,56.9,55.9,51.9,51.9,,
IDN,holafly,Unlimited,19,57,changed,price,59.9,58.5,USD,USD,59.9,58.5,54.9,54.5,,
IDN,holafly,Unlimited,20,60,changed,price,61.9,60.9,USD,USD,61.9,60.9,56.9,56.9,,
IDN,holafly,Unlimited,21,63,changed,price,63.9,62.9,USD,USD,63.9,62.9,58.9,58.5,,
IDN,holafly,Unlimited,22,66,changed,price,64.9,64.5,USD,USD,64.9,64.5,59.9,59.9,,
IDN,holafly,Unlimited,23,69,changed,price,65.9,65.5,USD,USD,65.9,65.5,60.9,60.9,,
IDN,holafly,Unlimited,24,72,changed,price,66.9,66.5,USD,USD,66.9,66.5,61.9,61.9,,
IDN,holafly,Unlimited,25,75,changed,price,68.9,67.9,USD,USD,68.9,67.9,62.9,62.9,,
IDN,holafly,Unlimited,26,78,changed,price,69.9,68.9,USD,USD,69.9,68.9,63.9,63.9,,
IDN,holafly,Unlimited,27,81,changed,price,70.9,69.9,USD,USD,70.9,69.9,64.9,64.9,,
IDN,holafly,Unlimited,28,84,changed,price,71.9,70.9,USD,USD,71.9,70.9,65.9,65.9,,
IDN,holafly,Unlimited,29,87,changed,price,72.9,71.9,USD,USD,72.9,71.9,66.9,66.9,,
IDN,holafly,Unlimited,30,90,changed,price,74.9,73.9,USD,USD,74.9,73.9,68.9,68.9,,
IRL,holafly,Unlimited,1,3,new,,,3.9,,USD,,3.9,,3.79,,
IRL,holafly,Unlimited,2,6,new,,,7.9,,USD,,7.9,,7.58,,
IRL,holafly,Unlimited,3,9,new,,,11.9,,USD,,11.9,,11.37,,
IRL,holafly,Unlimited,4,12,new,,,16.5,,USD,,16.5,,14.9,,
IRL,holafly,Unlimited,5,15,new,,,20.5,,USD,,20.5,,18.5,,
IRL,holafly,Unlimited,6,18,new,,,23.9,,USD,,23.9,,21.9,,
IRL,holafly,Unlimited,7,21,new,,,27.5,,USD,,27.5,,25.5,,
IRL,holafly,Unlimited,8,24,new,,,30.9,,USD,,30.9,,28.9,,
IRL,holafly,Unlimited,9,27,new,,,33.9,,USD,,33.9,,31.9,,
IRL,holafly,Unlimited,10,30,new,,,36.5,,USD,,36.5,,33.9,,
IRL,holafly,Unlimited,11,33,new,,,39.5,,USD,,39.5,,36.9,,
IRL,holafly,Unlimited,12,36,new,,,42.9,,USD,,42.9,,39.9,,
IRL,holafly,Unlimited,13,39,new,,,44.9,,USD,,44.9,,41.9,,
IRL,holafly,Unlimited,14,42,new,,,47.5,,USD,,47.5,,43.9,,
IRL,holafly,Unlimited,15,45,new,,,50.5,,USD,,50.5,,46.9,,
IRL,holafly,Unlimited,16,48,new,,,51.9,,USD,,51.9,,48.5,,
IRL,holafly,Unlimited,17,51,new,,,53.5,,USD,,53.5,,49.9,,
IRL,holafly,Unlimited,18,54,new,,,55.9,,USD,,55.9,,51.9,,
IRL,holafly,Unlimited,19,57,new,,,58.5,,USD,,58.5,,54.5,,
IRL,holafly,Unlimited,20,60,new,,,60.9,,USD,,60.9,,56.9,,
IRL,holafly,Unlimited,21,63,new,,,62.9,,USD,,62.9,,58.5,,
IRL,holafly,Unlimited,22,66,new,,,64.5,,USD,,64.5,,59.9,,
IRL,holafly,Unlimited,23,69,new,,,65.5,,USD,,65.5,,60.9,,
IRL,holafly,Unlimited,24,72,new,,,66.5,,USD,,66.5,,61.9,,
IRL,holafly,Unlimited,25,75,new,,,67.9,,USD,,67.9,,62.9,,
IRL,holafly,Unlimited,26,78,new,,,68.9,,USD,,68.9,,63.9,,
IRL,holafly,Unlimited,27,81,new,,,69.9,,USD,,69.9,,64.9,,
IRL,holafly,Unlimited,28,84,new,,,70.9,,USD,,70.9,,65.9,,
IRL,holafly,Unlimited,29,87,new,,,71.9,,USD,,71.9,,66.9,,
IRL,holafly,Unlimited,30,90,new,,,73.9,,USD,,73.9,,68.9,,
ISL,holafly,Unlimited,1,3,new,,,3.9,,USD,,3.9,,3.79,,
ISL,holafly,Unlimited,2,6,new,,,7.9,,USD,,7.9,,7.58,,
ISL,holafly,Unlimited,3,9,new,,,11.9,,USD,,11.9,,11.37,,
ISL,holafly,Unlimited,4,12,new,,,16.5,,USD,,16.5,,14.9,,
ISL,holafly,Unlimited,5,15,new,,,20.5,,USD,,20.5,,18.5,,
ISL,holafly,Unlimited,6,18,new,,,23.9,,USD,,23.9,,21.9,,
ISL,holafly,Unlimited,7,21,new,,,27.5,,USD,,27.5,,25.5,,
ISL,holafly,Unlimited,8,24,new,,,30.9,,USD,,30.9,,28.9,,
ISL,holafly,Unlimited,9,27,new,,,33.9,,USD,,33.9,,31.9,,
ISL,holafly,Unlimited,10,30,new,,,36.5,,USD,,36.5,,33.9,,
ISL,holafly,Unlimited,11,33,new,,,39.5,,USD,,39.5,,36.9,,
ISL,holafly,Unlimited,12,36,new,,,42.9,,USD,,42.9,,39.9,,
ISL,holafly,Unlimited,13,39,new,,,44.9,,USD,,44.9,,41.9,,
ISL,holafly,Unlimited,14,42,new,,,47.5,,USD,,47.5,,43.9,,
ISL,holafly,Unlimited,15,45,new,,,50.5,,USD,,50.5,,46.9,,
ISL,holafly,Unlimited,16,48,new,,,51.9,,USD,,51.9,,48.5,,
ISL,holafly,Unlimited,17,51,new,,,53.5,,USD,,53.5,,49.9,,
