ISO3,Provider,Plan,Days,GB,ChangeType,ChangeReason,Price_old,Price_new,Currency_old,Currency_new,usd_price_old,usd_price_new,eur_price_old,eur_price_new,SpecialOffer_old,SpecialOffer_new
GRC,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
GRC,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
GRC,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
GRC,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
GRC,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
GRC,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
GRL,orange,Data+Calls+SMS-1,30,1,deleted,,34.99,,USD,,34.99,,,,,
GTM,orange,Data+Calls+SMS-10,30,10,deleted,,58.99,,USD,,58.99,,,,,
GTM,orange,Data+Calls+SMS-100,30,100,deleted,,83.99,,USD,,83.99,,,,30% OFF,
GTM,orange,Data+Calls+SMS-2,30,2,deleted,,16.99,,USD,,16.99,,,,,
GTM,orange,Data+Calls+SMS-20,30,20,deleted,,83.99,,USD,,83.99,,,,,
GTM,orange,Data+Calls+SMS-5,30,5,deleted,,34.99,,USD,,34.99,,,,,
GTM,orange,Data+Calls+SMS-50,30,50,deleted,,67.99,,USD,,67.99,,,,30% OFF,
GTM,orange,Data-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
GTM,orange,Data-10,7,10,deleted,,38.99,,USD,,38.99,,,,,
GTM,orange,Data-3,7,3,deleted,,16.99,,USD,,16.99,,,,,
GTM,orange,Data-5,7,5,deleted,,23.99,,USD,,23.99,,,,,
HKG,orange,Data+Calls+SMS-20,30,20,deleted,,35.99,,USD,,35.99,,,,,
HKG,orange,Data-1,7,1,deleted,,1.36,,USD,,1.36,,,,Clearance Sale,
HKG,orange,Data-10,7,10,deleted,,16.99,,USD,,16.99,,,,,
HKG,orange,Data-20,30,20,changed,price,7.99,7.91,USD,USD,7.99,7.91,,,Clearance Sale,Clearance Sale
HKG,orange,Data-3,7,3,deleted,,1.99,,USD,,1.99,,,,Clearance Sale,
HKG,orange,Data-30,30,30,new,,,10.47,,USD,,10.47,,,,Clearance Sale
HKG,orange,Data-5,7,5,deleted,,2.32,,USD,,2.32,,,,Clearance Sale,
HKG,orange,Data-50,30,50,changed,price+promo,39.99,14.8,USD,USD,39.99,14.8,,,,Clearance Sale
HRV,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
HRV,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
HRV,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
HRV,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
HRV,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
HRV,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
HRV,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
HRV,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
HUN,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
HUN,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
HUN,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
HUN,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
HUN,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
HUN,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
HUN,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
HUN,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
IDN,orange,Data+Calls+SMS-2,7,2,deleted,,9.99,,USD,,9.99,,,,,
IDN,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
IDN,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
IDN,orange,Data-10,7,10,deleted,,20.99,,USD,,20.99,,,,,
IDN,orange,Data-3,7,3,deleted,,9.99,,USD,,9.99,,,,,
IDN,orange,Data-5,7,5,deleted,,11.99,,USD,,11.99,,,,,
IND,orange,Data+Calls+SMS-100,30,100,deleted,,62.99,,USD,,62.99,,,,30% OFF,
IND,orange,Data+Calls+SMS-2,30,2,deleted,,9.99,,USD,,9.99,,,,,
IND,orange,Data+Calls+SMS-20,30,20,deleted,,33.99,,USD,,33.99,,,,30% OFF,
IND,orange,Data+Calls+SMS-5,30,5,deleted,,16.99,,USD,,16.99,,,,,
IND,orange,Data+Calls+SMS-50,30,50,deleted,,50.99,,USD,,50.99,,,,30% OFF,
IND,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
IND,orange,Data-10,7,10,deleted,,22.99,,USD,,22.99,,,,,
IND,orange,Data-3,7,3,deleted,,11.99,,USD,,11.99,,,,,
IND,orange,Data-5,7,5,deleted,,15.99,,USD,,15.99,,,,,
IRL,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
IRL,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
IRL,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
IRL,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
IRL,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
IRL,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
IRL,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
IRL,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
IRQ,orange,Data+Calls+SMS-10,30,10,deleted,,106.99,,USD,,106.99,,,,,
IRQ,orange,Data+Calls+SMS-2,30,2,deleted,,40.99,,USD,,40.99,,,,,
IRQ,orange,Data+Calls+SMS-20,30,20,deleted,,118.99,,USD,,118.99,,,,,
IRQ,orange,Data-10,30,10,deleted,,82.99,,USD,,82.99,,,,,
IRQ,orange,Data-2,30,2,deleted,,22.99,,USD,,22.99,,,,,
IRQ,orange,Data-20,30,20,deleted,,130.99,,USD,,130.99,,,,,
IRQ,orange,Data-5,30,5,deleted,,40.99,,USD,,40.99,,,,,
ISL,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
ISL,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
ISL,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
ISL,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
ISL,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
ISL,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
ISL,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
ISL,orange,Data-4,7,4,deleted,,11.99,,USD,,11.99,,,,,
ISL,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
ISR,orange,Data+Calls+SMS-100,30,100,deleted,,75.99,,USD,,75.99,,,,30% OFF,
ISR,orange,Data+Calls+SMS-20,30,20,deleted,,29.99,,USD,,29.99,,,,,
ISR,orange,Data+Calls+SMS-50,30,50,deleted,,58.99,,USD,,58.99,,,,30% OFF,
ISR,orange,Data-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
ISR,orange,Data-10,7,10,deleted,,17.99,,USD,,17.99,,,,,
ISR,orange,Data-3,7,3,deleted,,9.99,,USD,,9.99,,,,,
ISR,orange,Data-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
ITA,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
ITA,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
ITA,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
ITA,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
ITA,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
ITA,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
ITA,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
ITA,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
JAM,orange,Data+Calls+SMS-10,30,10,deleted,,34.99,,USD,,34.99,,,,,
JEY,orange,Data+Calls+SMS-20,14,20,deleted,,23.99,,USD,,23.99,,,,,
JEY,orange,Data-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
JEY,orange,Data-4,7,4,deleted,,8.99,,USD,,8.99,,,,,
JOR,orange,Data+Calls+SMS-2,7,2,deleted,,10.99,,USD,,10.99,,,,,
JOR,orange,Data+Calls+SMS-5,7,5,deleted,,19.99,,USD,,19.99,,,,,
JOR,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
JOR,orange,Data-10,7,10,deleted,,28.99,,USD,,28.99,,,,,
JOR,orange,Data-3,7,3,deleted,,14.99,,USD,,14.99,,,,,
JOR,orange,Data-5,7,5,deleted,,17.99,,USD,,17.99,,,,,
JPN,orange,Data+Calls+SMS-2,7,2,deleted,,11.99,,USD,,11.99,,,,,
JPN,orange,Data+Calls+SMS-5,7,5,deleted,,17.99,,USD,,17.99,,,,,
JPN,orange,Data-1,7,1,deleted,,1.0,,USD,,1.0,,,,,
JPN,orange,Data-10,7,10,deleted,,16.99,,USD,,16.99,,,,,
JPN,orange,Data-3,7,3,deleted,,9.99,,USD,,9.99,,,,,
JPN,orange,Data-5,7,5,deleted,,11.99,,USD,,11.99,,,,,
KAZ,orange,Data+Calls+SMS-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
KAZ,orange,Data+Calls+SMS-10,7,10,deleted,,16.99,,USD,,16.99,,,,,
KAZ,orange,Data+Calls+SMS-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
KAZ,orange,Data+Calls+SMS-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
KEN,orange,Data+Calls+SMS-15,30,15,deleted,,34.99,,USD,,34.99,,,,,
KHM,orange,Data+Calls+SMS-20,30,20,deleted,,28.99,,USD,,28.99,,,,40% OFF,
KHM,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
KHM,orange,Data-10,7,10,deleted,,20.99,,USD,,20.99,,,,,
KHM,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
KHM,orange,Data-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
KOR,orange,Data+Calls+SMS-10,30,10,deleted,,34.99,,USD,,34.99,,,,,
KOR,orange,Data+Calls+SMS-100,30,100,deleted,,75.99,,USD,,75.99,,,,30% OFF,
KOR,orange,Data+Calls+SMS-2,30,2,deleted,,16.99,,USD,,16.99,,,,,
KOR,orange,Data+Calls+SMS-20,30,20,deleted,,41.99,,USD,,41.99,,,,30% OFF,
KOR,orange,Data+Calls+SMS-5,30,5,deleted,,25.99,,USD,,25.99,,,,,
KOR,orange,Data+Calls+SMS-50,30,50,deleted,,58.99,,USD,,58.99,,,,30% OFF,
KOR,orange,Data-1,7,1,deleted,,1.36,,USD,,1.36,,,,Clearance Sale,
KOR,orange,Data-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
KOR,orange,Data-10,14,10,deleted,,3.99,,USD,,3.99,,,,Clearance Sale,
KOR,orange,Data-100,30,100,deleted,,73.99,,USD,,73.99,,,,,
KOR,orange,Data-100,45,100,deleted,,74.99,,USD,,74.99,,,,,
KOR,orange,Data-20,14,20,deleted,,25.99,,USD,,25.99,,,,30% OFF,
KOR,orange,Data-20,30,20,deleted,,5.99,,USD,,5.99,,,,Clearance Sale,
KOR,orange,Data-3,7,3,deleted,,1.22,,USD,,1.22,,,,Clearance Sale,
KOR,orange,Data-5,7,5,deleted,,2.99,,USD,,2.99,,,,Clearance Sale,
KOR,orange,Data-50,30,50,deleted,,46.99,,USD,,46.99,,,,,
KOR,orange,Data-Unlimited,1,3,deleted,,4.42,,USD,,4.42,,,,Clearance Sale,
KWT,orange,Data+Calls+SMS-1,7,1,deleted,,1.99,,USD,,1.99,,,,Clearance Sale,
KWT,orange,Data+Calls+SMS-10,7,10,deleted,,22.99,,USD,,22.99,,,,,
KWT,orange,Data+Calls+SMS-3,7,3,deleted,,3.99,,USD,,3.99,,,,Clearance Sale,
KWT,orange,Data+Calls+SMS-5,7,5,deleted,,5.99,,USD,,5.99,,,,Clearance Sale,
LAO,orange,Data+Calls+SMS-20,30,20,deleted,,35.99,,USD,,35.99,,,,40% OFF,
LAO,orange,Data-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
LAO,orange,Data-10,7,10,deleted,,27.99,,USD,,27.99,,,,,
LAO,orange,Data-3,7,3,deleted,,13.99,,USD,,13.99,,,,,
LAO,orange,Data-5,7,5,deleted,,17.99,,USD,,17.99,,,,,
LBN,orange,Data+Calls+SMS-1,30,1,deleted,,34.99,,USD,,34.99,,,,,
LBR,orange,Data+Calls+SMS-10,30,10,deleted,,47.99,,USD,,47.99,,,,,
LBR,orange,Data-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
LBR,orange,Data-10,7,10,deleted,,21.99,,USD,,21.99,,,,,
LBR,orange,Data-3,7,3,deleted,,11.99,,USD,,11.99,,,,,
LBR,orange,Data-5,7,5,deleted,,14.99,,USD,,14.99,,,,,
LCA,orange,Data+Calls+SMS-1,30,1,deleted,,34.99,,USD,,34.99,,,,,
LIE,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
LIE,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
LIE,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
LIE,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
LIE,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
LIE,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
LIE,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
LIE,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
LKA,orange,Data+Calls+SMS-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
LKA,orange,Data+Calls+SMS-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
LKA,orange,Data+Calls+SMS-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
LKA,orange,Data+Calls+SMS-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
LTU,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
LTU,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
LTU,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
LTU,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
LTU,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
LTU,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
LTU,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
LTU,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
LUX,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
LUX,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
LUX,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
LUX,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
LUX,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
LUX,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
LUX,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
LUX,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
LVA,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
LVA,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
LVA,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
LVA,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
LVA,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
LVA,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
LVA,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
LVA,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
MAC,orange,Data+Calls+SMS-20,30,20,deleted,,59.99,,USD,,59.99,,,,,
MAC,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
MAC,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
MAC,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
MAC,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
MAR,orange,Data+Calls+SMS-100,30,100,deleted,,57.99,,USD,,57.99,,,,40% OFF,
MAR,orange,Data+Calls+SMS-20,30,20,deleted,,28.99,,USD,,28.99,,,,40% OFF,
MAR,orange,Data+Calls+SMS-50,30,50,deleted,,35.99,,USD,,35.99,,,,50% OFF,
MAR,orange,Data-1,7,1,deleted,,7.99,,USD,,7.99,,,,,
MAR,orange,Data-3,7,3,deleted,,11.99,,USD,,11.99,,,,,
MAR,orange,Data-5,7,5,deleted,,20.99,,USD,,20.99,,,,,
MCO,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
MCO,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
MCO,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
MCO,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
MCO,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
MCO,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
MCO,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
MCO,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
MDA,orange,Data+Calls+SMS-20,30,20,deleted,,29.99,,USD,,29.99,,,,,
MDA,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
MDA,orange,Data-10,7,10,deleted,,27.99,,USD,,27.99,,,,,
MDA,orange,Data-3,7,3,deleted,,14.99,,USD,,14.99,,,,,
MDA,orange,Data-5,7,5,deleted,,17.99,,USD,,17.99,,,,,
MEX,airalo,Standard,7,3,new,,,8.5,,USD,,8.5,,8.5,,
MEX,orange,Data+Calls+SMS-10,14,10,new,,,47.99,,USD,,47.99,,,,
MEX,orange,Data+Calls+SMS-100,30,100,new,,,57.99,,USD,,57.99,,,,40% OFF
MEX,orange,Data+Calls+SMS-20,30,20,new,,,35.99,,USD,,35.99,,,,40% OFF
MEX,orange,Data+Calls+SMS-50,30,50,new,,,50.99,,USD,,50.99,,,,30% OFF
MEX,orange,Data-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
MEX,orange,Data-10,7,10,deleted,,21.99,,USD,,21.99,,,,,
MEX,orange,Data-3,7,3,deleted,,11.99,,USD,,11.99,,,,,
MEX,orange,Data-5,7,5,deleted,,14.99,,USD,,14.99,,,,,
MKD,orange,Data+Calls+SMS-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
MKD,orange,Data+Calls+SMS-10,7,10,deleted,,20.99,,USD,,20.99,,,,,
MKD,orange,Data+Calls+SMS-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
MKD,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
MLI,orange,Data+Calls+SMS-20,30,20,deleted,,53.99,,USD,,53.99,,,,,
MLI,orange,Data-1,7,1,deleted,,9.99,,USD,,9.99,,,,,
MLI,orange,Data-10,7,10,deleted,,44.99,,USD,,44.99,,,,,
MLI,orange,Data-3,7,3,deleted,,22.99,,USD,,22.99,,,,,
MLI,orange,Data-5,7,5,deleted,,35.99,,USD,,35.99,,,,,
MLT,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
MLT,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
MLT,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
MLT,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
MLT,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
MLT,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
MLT,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
MLT,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
MNE,orange,Data+Calls+SMS-20,30,20,deleted,,21.99,,USD,,21.99,,,,40% OFF,
MNE,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
MNE,orange,Data-10,7,10,deleted,,20.99,,USD,,20.99,,,,,
MNE,orange,Data-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
MNE,orange,Data-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
MUS,orange,Data+Calls+SMS-20,30,20,deleted,,46.99,,USD,,46.99,,,,,
MYS,orange,Data+Calls+SMS-10,30,10,deleted,,35.99,,USD,,35.99,,,,,
MYS,orange,Data+Calls+SMS-100,30,100,deleted,,64.99,,USD,,64.99,,,,40% OFF,
MYS,orange,Data+Calls+SMS-2,30,2,deleted,,16.99,,USD,,16.99,,,,,
MYS,orange,Data+Calls+SMS-20,30,20,deleted,,28.99,,USD,,28.99,,,,40% OFF,
MYS,orange,Data+Calls+SMS-5,30,5,deleted,,23.99,,USD,,23.99,,,,,
MYS,orange,Data+Calls+SMS-50,30,50,deleted,,58.99,,USD,,58.99,,,,30% OFF,
MYS,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
MYS,orange,Data-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
MYS,orange,Data-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
MYS,orange,Data-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
NGA,orange,Data+Calls+SMS-10,30,10,deleted,,46.99,,USD,,46.99,,,,,
NGA,orange,Data-1,7,1,deleted,,8.99,,USD,,8.99,,,,,
NGA,orange,Data-10,7,10,deleted,,45.99,,USD,,45.99,,,,,
NGA,orange,Data-3,7,3,deleted,,17.99,,USD,,17.99,,,,,
NGA,orange,Data-5,7,5,deleted,,28.99,,USD,,28.99,,,,,
NIC,orange,Data+Calls+SMS-20,30,20,deleted,,71.99,,USD,,71.99,,,,,
NIC,orange,Data-1,7,1,deleted,,14.99,,USD,,14.99,,,,,
NIC,orange,Data-10,7,10,deleted,,47.99,,USD,,47.99,,,,,
NIC,orange,Data-3,7,3,deleted,,26.99,,USD,,26.99,,,,,
NIC,orange,Data-5,7,5,deleted,,33.99,,USD,,33.99,,,,,
NLD,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
NLD,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
NLD,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
NLD,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
NLD,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
NLD,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
NLD,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
NLD,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
NOR,orange,Data+Calls+SMS-20,14,20,deleted,,26.99,,USD,,26.99,,,,,
NOR,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
NOR,orange,Data-10,7,10,deleted,,15.99,,USD,,15.99,,,,,
NOR,orange,Data-3,7,3,deleted,,8.99,,USD,,8.99,,,,,
NOR,orange,Data-5,7,5,deleted,,10.99,,USD,,10.99,,,,,
NPL,orange,Data+Calls+SMS-15,30,15,deleted,,34.99,,USD,,34.99,,,,,
NZL,orange,Data+Calls+SMS-10,30,10,deleted,,59.99,,USD,,59.99,,,,,
NZL,orange,Data+Calls+SMS-100,30,100,deleted,,64.99,,USD,,64.99,,,,40% OFF,
NZL,orange,Data+Calls+SMS-2,30,2,deleted,,23.99,,USD,,23.99,,,,,
NZL,orange,Data+Calls+SMS-20,30,20,deleted,,43.99,,USD,,43.99,,,,40% OFF,
NZL,orange,Data+Calls+SMS-5,30,5,deleted,,41.99,,USD,,41.99,,,,,
NZL,orange,Data+Calls+SMS-50,30,50,deleted,,58.99,,USD,,58.99,,,,30% OFF,
NZL,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
NZL,orange,Data-10,7,10,deleted,,22.99,,USD,,22.99,,,,,
NZL,orange,Data-3,7,3,deleted,,9.99,,USD,,9.99,,,,,
NZL,orange,Data-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
PAN,orange,Data+Calls+SMS-5,30,5,deleted,,26.99,,USD,,26.99,,,,,
PAN,orange,Data-1,7,1,deleted,,9.99,,USD,,9.99,,,,,
PAN,orange,Data-10,7,10,deleted,,39.99,,USD,,39.99,,,,,
PAN,orange,Data-3,7,3,deleted,,15.99,,USD,,15.99,,,,,
PAN,orange,Data-5,7,5,deleted,,31.99,,USD,,31.99,,,,,
PER,orange,Data+Calls+SMS-10,30,10,deleted,,37.99,,USD,,37.99,,,,,
PER,orange,Data+Calls+SMS-100,30,100,deleted,,86.99,,USD,,86.99,,,,40% OFF,
PER,orange,Data+Calls+SMS-2,30,2,deleted,,13.99,,USD,,13.99,,,,,
PER,orange,Data+Calls+SMS-20,30,20,deleted,,43.99,,USD,,43.99,,,,40% OFF,
PER,orange,Data+Calls+SMS-5,30,5,deleted,,25.99,,USD,,25.99,,,,,
PER,orange,Data+Calls+SMS-50,30,50,deleted,,83.99,,USD,,83.99,,,,30% OFF,
PER,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
PER,orange,Data-10,7,10,deleted,,25.99,,USD,,25.99,,,,,
PER,orange,Data-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
PER,orange,Data-5,7,5,deleted,,16.99,,USD,,16.99,,,,,
PHL,orange,Data+Calls+SMS-2,7,2,deleted,,16.99,,USD,,16.99,,,,,
PHL,orange,Data+Calls+SMS-5,7,5,deleted,,23.99,,USD,,23.99,,,,,
PHL,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
PHL,orange,Data-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
PHL,orange,Data-3,7,3,deleted,,9.99,,USD,,9.99,,,,,
PHL,orange,Data-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
PNG,orange,Data+Calls+SMS-5,30,5,deleted,,34.99,,USD,,34.99,,,,,
POL,orange,Data+Calls+SMS-20,14,20,deleted,,23.99,,USD,,23.99,,,,,
POL,orange,Data-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
PRT,orange,Data+Calls+SMS-1,7,1,deleted,,5.99,,USD,,5.99,,,,,
PRT,orange,Data+Calls+SMS-10,7,10,deleted,,19.99,,USD,,19.99,,,,,
PRT,orange,Data+Calls+SMS-3,7,3,deleted,,10.99,,USD,,10.99,,,,,
PRT,orange,Data+Calls+SMS-5,7,5,deleted,,13.99,,USD,,13.99,,,,,
PRT,orange,Data-1,7,1,deleted,,4.99,,USD,,4.99,,,,,
